,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
,72,19217.238755934,16495.968481411,18857.9201639988,16702.9376579726,19618.8174157098,18316.585060875,19956.551698566,11454.2177027253,17915.2469065979,18351.0802599844,18049.4821043625,13721.1855835561,20294.2301041681,19035.3718679414,16094.4568073521,16920.1698639847,17530.3446779478,17560.2209614451,17804.6430450019,17802.3743843444,18718.5733155953,18946.4290055232,16461.8689415295,16832.5474991014,18683.0414589601,18800.6278909032,16167.7029810672,18434.5318602969,18449.0098203021,18133.4484076036,19101.3608043163,19341.8178271097,20180.6603324566,18806.4293068127,14774.9211890689,18417.2961995571,15417.8712525982,18356.6239968667,16573.5188510385,18775.500777847,21243.5548377588,17899.057235685,18540.4699731179,18342.2934041801,17110.180157092,17668.0935478971,16428.6357004513,19172.9435956674,16723.5542669896,18386.6954729753,17343.1240022423,19252.5228524232,19829.334570656,18938.7891457159,17026.8872731394,16594.0426483567,14782.2068761578,17312.4035058388,16543.1740211183,17439.528307516,17275.4897135006,16883.7969598831,20526.407764581,19305.9790509739,17039.1738710406,20091.1459384845,16697.4737058517,18246.3147239923,17760.8648613543,16517.2417825948,18026.2379471055,18467.9993797809,18363.959756558,17471.6864210294,19105.6174773036,19102.6198543629,14017.3964321548,14761.0333636789,16224.5109340442,16596.6448918415,16210.5216147295,17290.0005217616,16879.8635488173,17440.0450521104
,72.1,19154.1645603583,16438.9434510187,18794.8859068433,16652.5642263888,19555.9200692157,18256.6479657738,19892.3625760691,11422.1044720507,17855.0492930126,18287.7572219957,17997.3935059196,13676.71275017,20227.529005797,18970.550382308,16040.1505512449,16866.4210209821,17471.8663212895,17502.6167662818,17747.8107772912,17745.9687287134,18658.7239066213,18881.5929598289,16407.1785968198,16780.6218397196,18624.2654058229,18736.2228913643,16110.0744145704,18374.5460358082,18389.4928140003,18071.3242182183,19034.092335843,19279.142592797,20107.8475678461,18747.2480178862,14725.1767880724,18354.895550987,15364.4576393102,18298.7034088221,16519.1848301672,18710.9407294483,21174.0604895387,17842.1476435701,18487.9488338252,18285.9908416993,17051.5592681329,17609.67961576,16371.7473007265,19109.1144768596,16669.7506400794,18325.5846360432,17292.6193441481,19187.9757778465,19774.8010269873,18876.1332474067,16973.5611486167,16540.5905256455,14734.898512848,17257.8945289105,16489.8967930557,17381.9800192694,17220.1115180045,16830.6823723808,20459.3695823322,19251.156586605,16985.0929322469,20022.7810492083,16642.3412739165,18184.9045006052,17698.4523804213,16461.8555526095,17964.6700229332,18403.4459772963,18308.0928231415,17416.9708845363,19048.9691551149,19038.8427915198,13967.7303347225,14712.6758569366,16173.3038474424,16539.4546679389,16157.9440901365,17236.3367856418,16823.884172225,17385.2223273561
,72.2,19090.9287728824,16381.0620332367,18730.8578225525,16600.3121187766,19491.3134736187,18196.4364385347,19827.6673087592,11389.2241926203,17793.6547076477,18222.6587087659,17943.5868390631,13630.885026661,20160.7379329004,18905.400487537,15985.1589632457,16811.6871816398,17412.0712304415,17443.8687413705,17689.665674548,17688.6439095453,18598.1413095397,18815.9505256155,16351.9004295171,16727.0057150784,18564.883945324,18671.5511516898,16052.1270415549,18313.9832225245,18329.369308142,18008.2748835283,18964.8053373591,19215.5827540863,20034.2703900951,18686.4745318067,14675.4108916182,18291.0935025108,15310.0685583228,18239.1340247836,16463.0231620573,18645.3692138966,21104.0828460587,17783.9955591421,18432.9318214703,18227.9023200907,16992.6651750459,17551.1831961127,16314.955694137,19045.4922991234,16615.0418717776,18263.6199247091,17240.3274396705,19123.4521251564,19719.2301636742,18813.4895120143,16919.4964653542,16486.5658814423,14687.8959602218,17203.1750179428,16435.2451419094,17323.8095138212,17163.4217996838,16777.1490448806,20390.5235975071,19195.1707968252,16930.435733061,19954.7406122985,16586.9519321873,18123.2570077579,17635.2799307155,16406.1973059066,17901.9731278866,18338.4223955354,18250.5945715388,17360.1207367926,18992.2595105524,18974.7318508506,13917.9160348083,14663.5582601893,16120.6284522878,16482.2005899879,16104.1212891075,17181.238345609,16766.010145438,17327.9440787965
,72.3,19028.3623619126,16323.166998454,18666.8684507648,16547.8560096844,19426.1212548548,18135.7487131448,19762.2301443383,11356.2125793868,17731.2728493823,18157.1540280242,17888.7301822609,13586.3045176794,20093.5574987489,18841.4226996006,15930.3686853754,16756.232933295,17352.9815618881,17385.2605719103,17630.4681091133,17630.6043201762,18538.0398746052,18750.3107480139,16296.5921641178,16672.602825924,18505.1422050631,18606.5203257307,15995.121184161,18253.1121306921,18268.5634413135,17945.0279677586,18894.7552151244,19151.09319417,19961.5979885935,18624.7856707586,14625.7207593757,18227.8756662629,15255.7344583998,18178.8579170514,16406.9888864774,18579.4931010363,21033.5299890458,17724.9769521659,18376.1433799987,18169.0055239472,16933.7837808248,17493.3749397139,16258.0756009581,18981.2193113541,16559.4152825643,18201.5503665461,17186.7739911569,19059.0686708657,19662.4357189805,18750.4663897418,16865.8516261269,16432.6042607194,14640.5523131206,17148.5553055451,16380.3587493108,17265.7015803354,17106.8441407288,16723.2726581216,20321.4185467439,19138.9167529721,16875.9582623672,19887.170048754,16531.2814435968,18061.2320656519,17571.3308304208,16350.2642736902,17838.9608500588,18272.578139218,18192.3027838316,17303.2436971703,18936.00977779,18910.0616710262,13868.1407308219,14613.8769746012,16068.0672415786,16424.4827056897,16049.330345836,17124.6125784183,16705.868604089,17269.7273304045
,72.4,18965.9706488624,16264.8360581502,18603.4828886549,16494.5565952439,19361.0269962731,18075.1998452154,19695.0588298505,11322.9764120088,17668.0131048233,18091.8142153112,17831.7729975339,13542.8475816086,20025.4884102296,18778.3412207734,15875.6784217006,16700.403493626,17294.097108692,17326.9211562197,17571.0604645933,17571.919373172,18476.2008396651,18686.4504678193,16241.3432301528,16617.4750235044,18445.0033460423,18541.6019879479,15938.3856844515,18191.7109072043,18207.3528088172,17881.5494429593,18824.5841146662,19085.378446697,19889.5337122976,18562.1829346378,14575.9839508903,18164.2467569045,15201.2230207513,18117.662304219,16350.4855151034,18514.2566345875,20962.453268272,17665.2311030394,18316.7911942056,18108.4633997693,16874.6926210746,17435.3118741232,16201.099320011,18916.4257271655,16503.2405118202,18138.9945517264,17132.4259916335,18994.8416530536,19604.3308868481,18686.3119091881,16812.1389199791,16378.0521541452,14593.0017219382,17093.6683618208,16325.1551652542,17207.2859913674,17049.3153517685,16668.5974299359,20250.0275364865,19081.4890151867,16821.0933455416,19819.5073769525,16474.7446428149,17999.3659780068,17507.481420396,16293.4904173653,17775.9730849259,18206.7509099415,18132.6834529641,17246.018164714,18879.4085015344,18845.4473078718,13818.0537702483,14564.0127523124,16014.6092943667,16366.4931899511,15993.5883115784,17065.9530369233,16644.3719689177,17210.8172985311
,72.5,18903.5423171169,16206.4732188797,18541.2212581358,16441.5097181621,19296.1269612031,18015.5485912359,19628.4119553643,11290.5234622202,17605.0287454699,18026.9028766999,17774.6156240267,13499.8126267962,19958.237048309,18715.9108516153,15821.3346803441,16644.658461411,17235.4052714466,17269.4766025256,17511.9726774883,17512.7720312011,18413.5177877975,18623.1709684996,16187.9096001231,16562.4151172923,18385.2833442994,18477.2008869021,15881.4683172637,18130.058382794,18146.8952958742,17818.3706634345,18755.2600084283,19020.0295053289,19818.2721941726,18499.9024293747,14526.2347449541,18101.6379482795,15146.6160727645,18057.0479172228,16294.3266456371,18449.8420071335,20891.7995364207,17606.0571805663,18256.4410378584,18046.8171489446,16816.3851633113,17378.5002608561,16145.1741582406,18852.6273570524,16447.6676515808,18076.8685316074,17077.7658359494,18931.7054798266,19546.4392253675,18622.7758276611,16759.0853069699,16323.4581448583,14545.5010582173,17038.8940078396,16270.7113271709,17149.2152401332,16992.7720404449,16614.5489803998,20179.409691604,19024.1824091371,16766.4283660615,19752.5526775191,16418.1538434335,17938.7240416946,17443.6327766426,16236.9127923118,17712.1931361944,18141.4040739124,18072.353888045,17188.2095443215,18823.5458986192,18782.1496138041,13768.9527775611,14514.7859973139,15961.4706595638,16309.2130864292,15937.6492605672,17005.8283051133,16582.9197451152,17149.6100228366
,72.6,18841.3937568829,16147.776126651,18478.3811865832,16388.3336039069,19231.2858705022,17955.665014777,19561.2925137744,11258.332066041,17541.7968456408,17963.5601938185,17716.555285813,13457.7978864985,19891.1862434618,18652.9199995228,15767.0023736767,16588.8069512876,17176.473137373,17211.6222738241,17452.7792510626,17452.7701283755,18351.1755471609,18560.1159776214,16134.8762994625,16506.2159050114,18325.8626915874,18412.5763759751,15823.7115174877,18067.9372432124,18086.1946855613,17754.2725464624,18686.4506619819,18954.3575482248,19747.5262330989,18435.6335394061,14477.0049321006,18038.4762222008,15092.176871883,17996.1019847255,16238.0817538999,18385.5810845899,20821.1836174948,17546.0770936097,18195.6839292212,17983.3374458921,16757.7962649935,17321.165761206,16089.6677237033,18789.5219379671,16392.6122566075,18014.6158065893,17022.8917467364,18868.0209209028,19488.4335668464,18558.6473479253,16705.7909051556,16268.0846041351,14497.0570226047,16983.0680480834,16216.1666656705,17090.8561795858,16936.5032383122,16560.2322692765,20108.6622846998,18966.2817217544,16710.9907698124,19686.3388069209,16361.9402790984,17877.801386216,17379.4379233397,16179.9006037224,17648.3078758307,18076.0795692299,18011.8288388318,17129.891622788,18767.6096568802,18718.5772969422,13719.4084019701,14465.5063274179,15909.1652441304,16252.0300229062,15880.8807677209,16945.8921448086,16523.0988762696,17088.5134182173
,72.7,18780.0423524319,16089.4610241682,18415.8822511587,16335.5917597939,19167.8758767665,17894.9032493279,19493.8911806067,11226.7077066954,17478.9573047564,17901.439896961,17657.7797478688,13416.3177882946,19824.1728174125,18591.3234803526,15713.4604671376,16533.3820640729,17118.3597325962,17154.4477188797,17393.7060497239,17392.486357399,18289.5800383342,18498.0572149963,16082.6509949391,16449.395106582,18266.7449087485,18349.2054633284,15767.0005488847,18006.2536426242,18025.8992153036,17690.6659270156,18618.8309200752,18889.2014201483,19677.5847886718,18370.3829528468,14427.7482229211,17976.2866901313,15038.3270395046,17935.9188752977,16182.7971657744,18321.5071336642,20751.6250224299,17486.1396432153,18134.4414297274,17919.3719766779,16699.3794372704,17264.1579554287,16034.3070583168,18726.5557756825,16338.2558044531,17953.1322300118,16968.6110069501,18804.5432239567,19430.4964816272,18494.0967106647,16652.681827206,16213.1717227902,14447.5025918849,16927.1740978251,16162.6194544977,17032.8623062029,16880.8352885383,16505.5445415715,20039.2032052739,18907.7861780603,16655.3549108871,19619.9564661481,16305.7585837861,17816.3778955774,17316.2373676361,16122.5517642295,17584.910523933,18011.2656868334,17951.480757103,17071.9892399252,18710.7755185201,18655.3165237829,13670.1401054196,14416.2444916977,15857.6994385438,16194.6838027328,15824.0577816465,16886.3567694612,16463.197878902,17027.6937231425
,72.8,18718.4849327447,16030.7449199095,18353.1329793505,16281.4920895283,19104.8706266672,17834.1761538367,19427.5652888406,11195.2175350564,17416.2958463079,17839.3638013689,17597.6723266454,13373.7036807933,19757.1108313297,18529.5110411714,15659.2069837758,16477.8484144554,17059.3791606342,17096.683423913,17335.1391710465,17332.2599732815,18227.3897021166,18436.212975091,16030.7057194439,16392.2821033751,18207.5615510308,18285.9788239047,15709.9073515048,17944.972381036,17966.6783382594,17626.9769016462,18551.4644347775,18824.4512178006,19607.2507816776,18304.2809636633,14377.9438758779,17913.8072506581,14984.2577031006,17876.0741636118,16127.1195629282,18257.5621577858,20682.2813152652,17426.0485034916,18072.9321158629,17855.5849689388,16641.3441988728,17206.035597065,15979.1213562021,18664.1869395062,16284.7932554517,17892.0621556802,16914.2952986334,18741.2088448575,19372.7990079412,18429.2625661042,16599.2804090168,16157.870581601,14397.8565126993,16870.9113925107,16109.5249396527,16974.4046848845,16825.0006109811,16450.1920571917,19969.8303013497,18848.9183319616,16598.98387985,19553.7395286374,16249.2574469343,17754.8807277177,17253.5199678668,16064.7611659357,17521.6557350808,17946.3138175663,17890.2768937208,17013.2058702067,18653.6273869887,18591.9564677802,13620.8656965383,14366.7615082619,15805.9964590022,16136.9242062564,15767.2922032809,16827.5055451567,16403.4797835187,16966.1220119648
,72.9,18657.6431685969,15972.9741693439,18290.3178207522,16227.2690954865,19041.9826962956,17773.7089867483,19362.4122011448,11164.3737003329,17354.7615174673,17777.300198241,17538.0558217588,13330.6824245896,19690.8730267239,18467.4177339895,15604.8621493031,16422.6318292189,17000.752740584,17039.1778078982,17277.5112742573,17272.1591808851,18165.7243301445,18373.2697765182,15978.0267595964,16335.0705704199,18148.6353156834,18222.635253005,15652.673596179,17883.5561503069,17907.5008571887,17563.0258346705,18484.5453378811,18760.2582260515,19536.1180001718,18238.5460269742,14328.0845045133,17851.8842369203,14930.5697950366,17817.2615703999,16072.1595193635,18193.3619262358,20613.0205292964,17366.2188624698,18012.0723467281,17792.1309761878,16583.4470817076,17148.8245871279,15924.6639870179,18602.1080294494,16230.9714907096,17831.250853193,16860.173625732,18677.9209138086,19315.5404492813,18364.2543586706,16546.115369996,16103.2101859339,14348.4575768096,16814.8570902384,16057.0141039757,16916.4719367022,16770.2719655851,16394.8856866273,19902.8716160548,18791.0412941727,16543.1556263084,19487.8863631236,16193.8507136703,17693.5708270615,17191.1632154062,16007.3876015457,17458.3866658284,17881.3568876179,17829.4321079166,16954.2089104037,18596.965315579,18528.9118598121,13571.9467490531,14317.3845768038,15754.4618708611,16079.159996289,15710.9076698982,16769.5257922309,16345.0790814047,16904.2563220807
,73,18596.7298168183,15915.7147393224,18227.2869030041,16172.3276237627,18978.8551088389,17712.7308442658,19297.8427564727,11133.0112474636,17293.3376012308,17715.1915798566,17477.9011028979,13288.0542046006,19623.7873072055,18404.599086915,15549.8891762094,16367.4305038105,16941.652053034,16981.2022871107,17219.1912309642,17212.4721386148,18105.7081596365,18310.0080984913,15923.6337385735,16277.6813347861,18089.278728143,18158.5759586531,15595.4196128997,17821.868676794,17847.4516781514,17498.9477946135,18417.287870745,18695.7923360603,19464.8557977644,18171.7824170872,14278.1697509541,17789.0372332694,14877.1745746825,17757.8188022119,16016.7787723353,18128.9687439324,20543.1171145487,17305.4198052837,17951.5387267014,17729.4879058428,16524.9390253812,17090.8534388662,15869.3163019008,18539.9017976409,16176.7773706988,17770.566649738,16805.5964858131,18614.2773350681,19258.165223,18298.0540117881,16492.2594779047,16048.9251903305,14299.1103092971,16758.6335764227,16004.1221307902,16858.4079212058,16714.2725900301,16339.6245431503,19835.7190873776,18732.9660351964,16487.5300082824,19421.7969744122,16138.4928932825,17631.401883792,17129.3317797175,15949.8167548082,17396.5900988318,17815.9345122273,17768.1169477899,16894.9882653735,18539.716120721,18464.8813392807,13522.4476321848,14267.6249092292,15702.3994793082,16020.5734286403,15654.3006465242,16712.6356567505,16286.3839493625,16843.7627628504
,73.1,18536.3996503664,15858.9442363984,18165.2948973408,16117.4046704981,18916.1801990072,17652.5422045341,19234.6603845198,11101.3235476084,17232.660028091,17652.7770401078,17418.0478504425,13245.0615816223,19556.5470367167,18342.903737236,15495.4375544605,16312.2545295045,16883.3548353941,16924.1125071979,17161.0651606678,17154.1736362621,18046.8459493274,18246.5671214605,15868.3260178844,16221.5992183045,18029.723619067,18094.5678834985,15538.7093214822,17760.789686495,17788.0060591363,17435.3080026142,18350.274360495,18631.5568890848,19393.480747043,18106.498159433,14227.772353632,17726.3294986094,14824.3134269783,17698.6404200487,15962.0907581908,18064.120242515,20473.1067744641,17245.7079723599,17891.2382687161,17667.9797678308,16466.6952369049,17033.3201226427,15813.9599373844,18476.987161431,16122.3863542906,17709.9484854465,16751.3667673476,18551.1162533104,19201.0119714795,18233.6870892377,16438.0872622978,15995.3477582402,14250.2555379551,16703.1410904521,15951.4565116997,16800.6182803405,16657.9683704058,16284.7168391742,19768.2357539068,18674.4616561939,16432.9328617513,19356.410059477,16082.7215300999,17570.0176844113,17068.2586338519,15892.9262774949,17335.0911047288,17750.3983395927,17706.6672059526,16836.2002262584,18482.7120902786,18401.1123257427,13473.0921255201,14218.2930224335,15649.7344681249,15962.0661631523,15598.6225793764,16656.1181709507,16226.6677741159,16782.3847769129
