,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11
,71,19912.0663720463,20257.0818565033,21621.7054518411,20092.3031470535,20543.4918655312,21444.6676148445,21179.0972787563,21877.9674635716,22324.726796275,20177.6559702178,21674.2918233307,16842.4267522349,20804.6901489002,23728.6114154662,21096.3331448002,21137.4174505124,21821.3555144899,22367.1357759787,22112.997690924,23168.1645006781,22257.2582178867,23865.3619914025,23843.3131115114,22266.3343113728,20389.1471414957,22419.2951292934,21730.8592572139,21533.1431783784,22304.0540266878,22478.9572974749,22255.4164874282,22468.0748849127,22807.6819147741,22243.9614512364,23202.2926240219,21886.9435746505,21942.5218891298,23522.0594703621,21475.4353981602,23077.7920741454,25212.8802779147,24597.6846793824,24849.5358669187,24099.0390528879,24466.6925576902,24652.0021843401,24109.4212092105,21788.1399198892,19955.981391471,22890.1064516458,21627.2804054419,21185.3932379969,23789.4210300945,24088.3829575259,24460.6554132947,24308.6073604261,24714.7654207744,22466.1559461431,21871.1347400523,25953.5388886954,19323.7896700633,22180.3164915338,23682.7939266002,23555.8488674789,25329.2089891154,26512.5473089711,26980.4619283429,26309.9509210077,25996.2127213624,25540.1010791813,23413.7221126852,22414.3950823181,23188.2615025932,22078.3647566588,23026.785710278,22642.8656463297,22793.013246859,24332.0227286543,21895.3337534008,23569.0920715007,23394.8068525052,22063.8052149068,25548.8461371786,27077.9455317831,21824.3274667352,22729.9315103671,23778.6865421208,24289.43706494,25072.6905226078,26813.8401900048,24400.5849422527,26301.3969206126,23069.0645720063
,71.1,19882.011661125,20227.7477389953,21593.4576612766,20085.8957217451,20535.109397814,21427.7406120154,21172.472605354,21851.546602568,22275.2903550805,20143.8964706129,21618.1626326932,16804.938765217,20763.0233213619,23670.4399283525,21049.3561479347,21101.0147511504,21787.6740243981,22307.6478422266,22075.5516686339,23127.3771020105,22222.8669791457,23810.6834725108,23785.5384941985,22221.9932558334,20355.6165557174,22371.0026475009,21693.7959072356,21513.7734795261,22267.1035763911,22439.9502993481,22204.3407770689,22449.2495750806,22761.5175743004,22208.0769743601,23156.3818936371,21850.9524834076,21887.9640857842,23478.5659186982,21469.209122502,23041.0610991254,25148.7651524616,24545.8107373495,24789.1182298214,24072.8114521562,24441.7982889624,24607.5286254397,24079.391404516,21763.0509191072,19930.8327629238,22855.7549153862,21591.7582810736,21164.7559520735,23749.5559604981,24062.7155319429,24425.6609287844,24249.5660371936,24674.5713790646,22447.363995188,21848.8668359474,25920.3081344298,19292.4774553482,22152.4769809627,23639.7347610764,23514.5487661065,25274.8228477417,26449.5991675305,26915.863683497,26244.26000295,25948.6472688474,25516.2333593163,23380.413394864,22345.0719867864,23130.7417693648,22060.1387681634,22981.8214871282,22616.5792281127,22764.7377368764,24299.650350883,21886.7755936562,23542.8254508254,23373.708426001,22045.5804883953,25488.2957136899,27099.2685411969,21806.4439479158,22705.9121048124,23749.6327694919,24274.0163923824,25042.0628082449,26756.4319648691,24370.2267326369,26271.348678244,23035.0592536818
,71.2,19843.0189106707,20192.0422081372,21549.0399278288,20071.9560442808,20516.2883766076,21402.1410608871,21157.2660449089,21811.4815334953,22220.6176866912,20103.1142198506,21559.5615418703,16762.5571244253,20715.7281189667,23606.8111436917,20997.034296712,21057.9366217868,21746.4785187374,22245.1012546827,22027.417965356,23076.6828455635,22181.7777009712,23751.6951352811,23721.4837518059,22168.3496810047,20316.4402938412,22315.2436076092,21650.0261714097,21486.0416538637,22222.4573768465,22392.8465264494,22146.2843495912,22417.3144250095,22708.6268047473,22163.5018252583,23102.3301231863,21806.6001498404,21830.5394226345,23426.2875373909,21458.8187137949,22994.7216361168,25080.7323714904,24483.6929626787,24724.9067712435,24032.1317958827,24406.259077041,24554.0685212073,24035.3037199544,21732.4503172579,19899.9404901469,22809.4323126318,21547.814985218,21138.116667025,23699.964246591,24021.9836618172,24377.6011056362,24186.5472389461,24620.3302968631,22419.7302768661,21816.4619549747,25862.6154435684,19252.0854712804,22115.5070252287,23586.5702402302,23460.8886298331,25213.5807306724,26377.3554058429,26842.4699427854,26173.7109952791,25887.2912664812,25477.9060171037,23336.8954384461,22274.9270630217,23068.8258007672,22032.5158864569,22925.0777516971,22580.4957299767,22725.3015470545,24248.8471160593,21869.644381659,23503.4167399923,23336.1807720513,22017.0117655095,25422.3861715385,27075.5530323795,21780.5006502465,22670.3598268324,23710.8354507877,24250.2357295781,24995.6010871544,26684.8206547841,24327.5497142413,26222.6699508815,22994.2716620142
,71.3,19796.3042436766,20151.236876782,21493.3995217228,20049.9487877785,20486.4614096092,21367.9667753764,21132.7109358045,21761.9734920602,22162.7762342363,20056.7296792864,21499.2360183166,16715.8796308848,20663.6965479033,23539.7927810375,20940.2173086516,21009.02974542,21698.5755616491,22179.9132752364,21970.1082191011,23018.4267720806,22133.2704170621,23688.9780990912,23652.5085497229,22107.2075094459,20272.5887706093,22254.8557332277,21601.4409252107,21449.329713426,22170.5860940859,22338.2772578961,22083.6901260125,22373.2871199154,22650.4728148092,22112.2164479596,23043.0587292799,21755.9095231875,21771.7801999889,23367.748279615,21442.8319138072,22940.3779516849,25008.927493614,24414.5415413505,24656.2817315951,23979.9219105816,24359.7935501523,24493.4373383113,23980.1055048299,21695.2935458919,19864.6255584496,22754.7232505447,21497.5723087298,21105.1771326105,23642.8937705008,23968.4898134171,24318.9308009849,24120.0071132873,24555.6681814495,22383.9149001728,21774.9706392295,25793.3853039038,19204.0953593484,22070.408920613,23526.5501886303,23398.2205714029,25145.9292560848,26299.2127318129,26764.022442937,26098.3038799804,25816.4700165393,25427.051402323,23285.162771201,22204.5167620639,23004.4413816071,21995.9919788351,22860.5671503774,22534.5966171003,22676.2605911194,24186.389425707,21842.3955423769,23453.0712769837,23286.3807793542,21978.3226027467,25353.8959945955,27022.5473296335,21746.4587093755,22624.2398428316,23662.6574911845,24216.2479874745,24936.0590790232,26605.9807718923,24274.9672260782,26159.3177123469,22947.300588764
,71.4,19744.2713021031,20105.0754022796,21430.8084818089,20019.8693429143,20448.047763616,21327.1549143316,21099.9157592853,21707.4703371212,22101.5947489137,20006.7287332446,21438.5037124347,16667.4286293996,20607.4347014257,23470.6534490905,20880.3087361099,20955.9345167964,21645.256016212,22113.6963516289,21908.6823907897,22954.3440220612,22078.9136828241,23623.0245622712,23580.6655510655,22042.3402686034,20224.1916739367,22191.6654535558,21547.6305260832,21405.609139614,22114.1279199344,22278.9915497206,22018.7704513303,22319.5081584363,22588.1409105687,22055.9902654193,22980.086748449,21701.005440778,21711.3120830082,23305.3566066831,21418.5013087556,22880.4804246802,24934.8164035884,24342.0398261826,24585.0795380269,23919.9965687519,24305.6683759027,24428.2695506402,23917.5988120565,21652.6322801722,19824.3248874798,22694.4969251163,21444.7779550042,21065.9402114664,23580.2749901073,23906.8766675289,24253.8933419225,24052.0161685028,24485.0727593791,22339.8352081774,21726.7048149598,25719.8163171077,19151.4216445658,22018.7839336505,23461.2140206625,23330.2926417226,25074.7297362385,26218.7071501053,26682.4607552098,26020.6663920344,25739.770561272,25367.246434969,23226.8716510909,22133.6246244394,22937.4223062682,21951.2468927953,22791.5387896102,22481.5355610409,22619.7470869516,24117.3214591001,21806.1585733924,23395.927632097,23226.982921275,21930.6734564046,25283.6861785231,26955.0063585838,21705.5283277342,22570.431906531,23606.5712249368,24173.0121446561,24867.9604953057,26523.3676767003,24214.6948635801,26086.2782678732,22894.5750717883
,71.5,19686.8510942756,20054.2714369395,21363.1704840762,19982.7381215454,20401.7568489943,21279.3760608738,21058.9696190316,21648.1407184978,22037.2317897386,19952.0023290721,21376.1600501209,16616.5146350297,20547.6499917215,23398.9986187965,20817.477888585,20899.2002394691,21587.3383995839,22046.0262196768,21842.3940267941,22884.6147807447,22019.3482390468,23553.9128044843,23506.3146272562,21973.9785170737,20171.9612685147,22126.080941154,21490.9949185751,21355.2430540122,22054.0502070895,22216.1449733818,21951.3427454177,22259.2751587412,22523.3009318906,21995.1020700934,22914.0946786946,21641.2209917985,21649.2137977416,23239.1252953428,21380.7900687473,22814.6113867074,24857.8987076615,24266.6871083648,24511.4276060607,23852.8658633074,24243.2933662849,24358.7908191293,23849.6645486464,21604.4247687379,19779.8377906787,22628.4452094024,21387.5408480544,21020.6704228382,23514.1108856112,23839.0973816851,24183.9466891533,23982.4989798562,24409.8253709505,22290.0509848727,21673.696704155,25642.7281275935,19094.8783808574,21961.0659290851,23392.0342461906,23258.1210218185,24999.9570923912,26135.6145835646,26598.5528030883,25939.2489410532,25658.7993814671,25300.7744024633,23162.8995759334,22062.0214674239,22867.3916802474,21898.681359867,22718.9655573399,22421.3102948172,22557.0534523837,24043.2097813109,21761.2139203403,23332.1517301813,23160.2642491243,21876.0230242001,25212.1916336976,26878.2274566775,21657.1144611182,22510.1044211737,23543.5235059127,24120.3902139403,24792.6026101311,26437.7437914754,24147.9552377943,26005.2554809864,22836.1862777875
,71.6,19627.1305520145,19998.9097599132,21294.0721104596,19939.4557956951,20349.2051142929,21226.6994914742,21011.7806459641,21585.6120626466,21970.4332052187,19894.9207363499,21313.7826344336,16563.9466013467,20485.3404712857,23326.1091085609,20753.0652024418,20839.8756054632,21526.5361817683,21978.4022611313,21774.5079107784,22811.9522551174,21956.2786763149,23483.1472913694,23430.0964829023,21903.7701048167,20117.6961103117,22058.1345106107,21431.792581965,21299.9560886437,21991.0719130917,22151.818012868,21882.6407211504,22195.0839455073,22456.6110663375,21930.0343861083,22846.0251855751,21577.4874799118,21586.1898456411,23170.4478886771,21332.5680081934,22745.461982444,24780.0809878281,24189.3705160636,24436.6572226006,23780.9781146671,24175.6090693957,24286.0304929914,23778.5812011665,21551.9829083196,19732.4855988619,22559.0726325998,21327.6571295446,20971.0712586731,23445.3472437646,23767.4892577644,24111.4278235885,23911.9938952142,24331.8107888199,22234.2855956675,21617.7444329269,25564.5666610754,19036.0156019508,21899.4982828244,23320.6160424034,23184.0010335207,24922.9288114456,26052.156451016,26513.9034528411,25855.768885894,25575.5987232126,25229.7038994436,23095.5084168302,21989.6282915729,22795.6102691628,21839.4117479321,22644.8080983928,22356.1419033176,22491.2754657186,23965.9478163001,21710.3738192409,23264.066148445,23089.7087812354,21817.2286021188,25139.3108914233,26796.9579993363,21603.4826580061,22445.4984241071,23475.5845502997,24060.958635797,24713.2158473108,26351.8840888063,24076.9402557274,25918.981007296,22774.2370218837
,71.7,19564.1711635443,19939.3874763641,21223.4180358529,19890.0681453352,20291.7274073015,21169.9150540985,20959.4859909088,21520.3102963382,21901.4210752267,19834.469707564,21251.663821665,16509.4386340224,20420.4702012199,23251.3750394317,20686.6091174402,20777.5323034174,21462.8789339489,21909.3133112195,21704.5064628842,22736.0614035113,21889.0708033325,23410.1973066057,23351.5597546541,21831.6996638676,20060.7780347662,21989.6213265377,21369.7994166285,21240.0543203475,21926.1232491318,22085.1652274999,21813.2519782365,22127.0804167425,22388.6270875162,21862.1908652091,22777.107526423,21511.0807977706,21521.8373980903,23099.7873512799,21275.5475061133,22673.1920421259,24700.8513068879,24110.8412063168,24359.711649057,23705.9414227922,24102.8515301141,24209.5784604589,23704.2526465381,21494.9929910326,19682.3370681285,22487.9258280242,21265.8470529568,20916.9500089337,23374.5904665042,23692.1926935891,24036.4526272966,23839.8642616956,24251.4592590471,22176.0872746951,21557.3302521906,25485.1917507458,18976.3867725208,21834.4872790464,23248.2639615896,23108.8992264132,24843.4719838259,25967.6717997668,26427.3676430829,25770.5680455182,25490.3782237765,25154.4526939831,23025.1479567878,21917.5412881385,22722.891499581,21775.9945856269,22569.2221663301,22288.0269797489,22422.5925213371,23886.2450935965,21653.9152977557,23192.1298694768,23016.0894808415,21754.8758877436,25066.2734201734,26715.0348309599,21545.100215234,22377.3160734167,23403.6926897898,23994.7379284036,24630.5934193166,26264.7601990034,24002.9209405898,25830.0308895305,22708.7222244523
,71.8,19501.1425636802,19877.0556721355,21153.8805281809,19836.7415423319,20231.5073332362,21110.9496932928,20903.572280436,21453.6984491965,21829.8264476795,19772.776472996,21191.3393690616,16455.0416383949,20354.2083590139,23175.0833265175,20619.5802203833,20713.6747822432,21397.450186387,21840.1730070028,21634.4286352106,22658.5317878943,21820.6989544478,23336.5407665634,23272.3607643216,21760.016206446,20002.8476750293,21921.5769145874,21305.5428438915,21178.2180776175,21860.3014157453,22017.7207187392,21743.7288812403,22056.9039941946,22320.7276854335,21793.5360287722,22707.3953164696,21443.3478852608,21456.6971846508,23028.7013876173,21211.6579615428,22599.6063398712,24621.1494311127,24032.4117266369,24282.2056465179,23628.9045423177,24027.5509296124,24131.0682013865,23629.0344637894,21435.9439913502,19629.903856149,22416.2692136667,21203.480951765,20859.7761138504,23302.4125221599,23615.9433996226,23960.4181494223,23767.88224007,24170.6702622047,22114.7730403778,21495.4146796811,25405.0926582062,18916.1743667395,21767.7376130576,23174.901583243,23033.2537042728,24763.3867848112,25882.3591012225,26340.728288094,25685.2337215285,25404.9227571749,25077.35064573,22953.0551634558,21844.6821843809,22649.4764947881,21708.921992234,22493.2634463638,22218.129107014,22351.0209794403,23805.1524522659,21593.0297522124,23118.803622762,22940.7106364968,21690.3986833116,24993.2169048536,26632.9916909242,21484.0476790557,22307.2061454375,23329.3919497912,23923.3971936209,24546.671720818,26176.6325169161,23927.0875374952,25740.2939279144,22640.9862724567
,71.9,19437.2379545666,19813.7199745167,21084.9482868502,19780.1205127188,20169.0452441522,21049.1875276898,20844.3302072283,21385.2056344831,21757.3115229122,19708.6511518103,21138.3365886696,16400.3240328002,20287.6855823804,23097.8556590034,20551.6784428915,20648.203530578,21330.5168482477,21770.7197480442,21562.5838337772,22580.349939929,21751.0844619986,23262.161139076,23192.9943462835,21688.1130229352,19943.8456165261,21853.4125198583,21240.670618764,21114.2277374947,21792.7463572073,21949.7663500918,21673.6387681476,21985.3056226316,22253.8877442907,21723.0713011785,22637.6274106512,21373.888151884,21391.4945394321,22956.200636613,21143.6764072086,22524.8901976348,24541.547213603,23953.3705717061,24204.2003679173,23550.2519663017,23949.6813756314,24050.8608054954,23553.4538868682,21374.486886169,19575.961534139,22343.5058655518,21138.3743997887,20799.5734218393,23229.4025036809,23539.0430210102,23882.953780969,23695.1704834542,24089.3004150014,22052.8958645252,21432.2659488536,25323.705410689,18855.9029603237,21699.4277441372,23101.7522662017,22957.31686892,24683.1344574587,25796.2970022507,26254.4930038677,25599.6173185533,25319.2100296813,24998.4786696323,22879.6458760904,21772.1372348605,22575.7810056476,21639.6318295838,22417.3921386475,22146.7158144054,22278.6940393422,23723.3607742207,21529.077044833,23043.3497857107,22865.0923459813,21624.9199336535,24920.1410372086,26551.048740251,21420.0490491913,22235.2480355281,23253.6100587139,23848.7756765252,24462.0777605408,26087.5609858299,23850.0905465836,25649.9457330855,22571.9731908018
,72,19373.0216464744,19749.2238446923,21016.7416012216,19719.6264681621,20105.4698360158,20985.6558695519,20783.1246077507,21315.9047037284,21684.9826682871,19643.9556106546,21091.8994691722,16345.9701336619,20221.3435465336,23020.2639178407,20483.5996814084,20581.8681255224,21262.808919059,21701.2259457269,21491.359527205,22502.9344063284,21681.0559247803,23188.05105253,23113.134140628,21616.9162070887,19885.3741731772,21785.4248920751,21174.4675203669,21048.9372624062,21724.8575800864,21880.6320067417,21603.6144386681,21912.5975656125,22186.6782025729,21653.299730297,22568.4581227968,21304.3531502645,21326.0979573974,22883.9357148951,21075.476292336,22450.4845554539,24462.1888275795,23874.3972611923,24126.6643303769,23471.5729207294,23871.4302612857,23970.3046997981,23477.9601598607,21311.7342964352,19521.2692627799,22272.146253539,21073.6646448189,20738.323682568,23155.5101164259,23462.5813831071,23805.5061479536,23621.0910047773,24008.2447665441,21988.9772460671,21367.3089398657,25243.6404095646,18795.9364603133,21630.1068621225,23028.6455733548,22882.065198249,24603.0981069914,25710.9214350511,26168.0943847281,25514.9005592775,25234.2712074525,24918.3940575775,22805.7260713053,21699.7877987906,22502.943221733,21569.2107514837,22342.3340195011,22075.2000404203,22206.0610308357,23643.2676444457,21462.9024109274,22968.0839677573,22790.1213858381,21558.537956075,24846.8366177496,26470.1987760143,21354.537795169,22162.6279993581,23177.233417349,23772.0791510355,24378.3308638024,25999.0185897449,23773.0878970923,25559.873101543,22501.9366072574
,72.1,19306.9750302112,19684.6919077833,20948.6281700034,19657.1100982714,20040.4743391111,20920.7364979459,20719.717222892,21245.5024685121,21612.238581484,19577.4646965338,21049.6259200168,16291.7968088235,20155.1730540065,22942.371251484,20416.051917934,20514.9501111658,21194.4045863069,21631.3281136257,21419.7305036575,22426.0355179613,21610.8866334638,23113.6777032229,23033.5817011256,21545.936536608,19826.2153799565,21717.2794350532,21107.6583340412,20981.5637555593,21657.3491803453,21810.1080441713,21534.3635726044,21838.7063086559,22120.1438240757,21584.600620105,22500.0530978275,21235.5779548679,21260.270257231,22811.2512727816,21006.8758062518,22376.3603527107,24382.1485708086,23795.8076244839,24049.1744194762,23392.3993682062,23792.0642586968,23889.7136951538,23402.40287314,21247.7733923713,19466.4205040978,22200.7945107936,21008.4641654818,20675.205306523,23080.7616268227,23386.0872396719,23727.3325550137,23546.0871712927,23927.2353591112,21923.4327901987,21301.4418375171,25163.1031487558,18736.3035501772,21559.804789326,22954.7447195772,22807.0610515522,24522.8388734968,25625.060142636,26081.5451622335,25430.8515400033,25149.3162481717,24837.6324149286,22731.653602013,21628.3578757866,22430.0038781785,21499.0031435429,22267.2217756554,22003.751954054,22133.5891556821,23563.7428325677,21394.8452860314,22893.1630961967,22714.9481727518,21491.2591625948,24773.9546813338,26390.1986007528,21287.2063064863,22088.8807771173,23100.2587338888,23693.9315099915,24295.139441354,25910.0859708071,23696.1593782154,25470.6981337931,22431.0647171832
,72.2,19241.6593532597,19620.8352735166,20880.8010279831,19594.2133489859,19974.604967197,20854.4698832077,20654.8927655228,21174.9304175464,21539.314710128,19512.17866493,21011.4925612692,16238.6071562047,20089.4503220156,22864.8727594644,20349.4138534228,20448.5463813892,21125.8868222177,21561.507195937,21348.2476730199,22349.2040630893,21541.4749245182,23038.5942013122,22955.3072437956,21475.7032287887,19767.5824636316,21648.8614916995,21041.9006964051,20914.4130963066,21588.6488472435,21739.880401697,21465.1333681147,21765.3468925006,22054.0490363007,21516.4688295261,22431.1903667832,21167.4888087079,21195.1329483202,22739.2459973758,20937.9001957041,22302.8598850169,24302.1961344243,23717.2870213014,23971.6168681737,23312.8822973765,23713.0367975837,23810.0163991962,23327.7309297037,21183.9608905728,19410.9913337685,22129.4934596559,20943.0255150742,20611.8067766983,23005.2933721534,23310.2116762532,23649.1544258436,23471.4566325236,23846.8141954491,21854.5613946407,21237.0252747034,25083.6145398961,18676.5602568201,21489.2977957631,22879.6193303504,22731.8559635365,24443.4454789898,25538.9567232038,25995.9767675452,25346.8512715706,25064.8464177109,24756.8047616989,22658.2225512966,21556.7977634113,22357.1350401622,21427.8561189843,22192.2309976273,21932.0254610388,22060.8560306144,23485.3294518476,21325.1996454545,22819.3120527948,22640.1638183283,21423.6679288917,24700.9507401746,26309.8733074192,21219.10918131,22015.2621842081,23022.9836544369,23615.0485116054,24212.5962591118,25821.6497829803,23619.4328008784,25382.0127509749,22359.6247764045
,72.3,19175.2909898879,19557.2869858041,20812.3069875081,19530.6241273168,19908.3123574019,20786.4943721252,20589.1179184813,21103.7525704315,21466.8219975703,19446.1634438458,20974.1758304867,16185.1945723217,20023.7285543759,22788.1068831389,20283.085416137,20381.8859697372,21056.5820548095,21491.2524155735,21276.5173339756,22272.2091090962,21471.6447965616,22962.6864870293,22877.5518451859,21405.968437281,19708.3881083827,21579.1120809488,20976.1570717444,20845.8364056405,21520.3768139348,21668.4096247856,21395.9923845095,21692.1107537826,21987.6188118475,21448.0915394459,22361.910800421,21099.4046275657,21129.3819417935,22666.2942538909,20868.6507721753,22229.3061060265,24222.5099755481,23638.5976405723,23894.3770527394,23232.800276254,23633.6125611975,23730.2778883546,23252.8168567937,21119.0449598915,19355.1695678516,22057.926586255,20875.8810939307,20547.7788344537,22929.3133990053,23234.2317426541,23571.4334144301,23395.6305912847,23766.6485378986,21784.1869312492,21171.6997617633,25004.6457322871,18616.8641093096,21418.0771351977,22804.5373675711,22657.1262949996,24364.0551033844,25453.755851249,25909.6491342357,25262.8169436046,24979.7933777661,24675.7101586749,22584.8080856206,21485.5649079335,22284.1326189866,21356.8898400183,22118.0951106627,21859.8769187168,21989.1448071444,23407.8304723129,21255.1571128738,22745.0553625528,22564.9664222566,21356.230181383,24627.698668991,26229.0234551659,21149.2620850345,21941.05742595,22945.5595128913,23536.0719445741,24130.8249265819,25733.6121853065,23542.5298725344,25293.4950579475,22287.2105081783
,72.4,19109.4699910887,19493.4357245633,20743.9882344164,19466.4999462205,19841.664912309,20718.3038824299,20522.8042088895,21032.2072042415,21394.6861098693,19381.055893597,20926.5179605829,16132.1261030807,19957.8995401373,22712.2004255949,20217.6502940639,20315.5433541838,20987.4036729343,21421.3329086353,21205.9433618608,22195.9336471487,21401.5668739265,22887.0111130141,22799.3773228892,21336.6963857861,19649.610414723,21509.0330303848,20910.3645271128,20777.1353811344,21452.9126803528,21595.6999342585,21327.4528279682,21619.4380042876,21920.5365357036,21380.8192767934,22292.9034720364,21031.885063697,21063.2780317859,22593.6666501,20799.4112021749,22155.9119702353,24142.3895493297,23560.4401486789,23817.3810527679,23153.0365061922,23553.8327014735,23650.516911207,23178.0200575681,21054.0189529957,19300.0631885674,21987.0032764056,20810.225384098,20484.171246845,22853.5194217234,23158.8591103107,23494.3672270388,23319.7412428453,23687.0108033911,21712.4564345645,21107.1029370626,24926.7829905097,18557.5352556286,21346.9513541135,22729.6772757843,22582.6397351934,24284.218992259,25369.6512541299,25823.0705688197,25179.0972830912,24894.8704630399,24594.6354343248,22511.6490435437,21414.1222520088,22211.3106558609,21285.2859964177,22044.4070895885,21788.092840189,21916.968095856,23330.5642482215,21185.1072613867,22672.1248624377,22489.8708640807,21288.2907177905,24554.639655133,26148.0296462527,21079.3537708964,21867.0679297822,22868.149237426,23456.2925520565,24049.1617981995,25646.7087959498,23465.6148309705,25204.9578283468,22214.1196575789
,72.5,19043.6214116843,19429.5061569305,20675.3559139047,19404.174462193,19774.0549958171,20650.481103069,20455.8025755504,20960.7879893308,21321.7833058124,19315.6365117513,20870.1357886298,16079.2604217408,19891.8296544394,22636.8439067494,20152.4834333195,20249.6104103402,20918.599003748,21351.7956118324,21135.5722834019,22119.6965034715,21330.9394197502,22810.8119355529,22721.3577460261,21267.1602905451,19589.7151190343,21438.9323528023,20844.9001279531,20708.552447632,21385.4585033699,21523.5705160031,21259.334097873,21546.7200311398,21853.7976697789,21312.8308393316,22223.1606937674,20963.9356217764,20997.2774464062,22520.7271667108,20729.7969122018,22082.2270412523,24062.0589809416,23482.6854626949,23739.5342509106,23072.5390509471,23473.3993333607,23570.5713060907,23102.6297174604,20988.1157699075,19244.4499689654,21914.5961756625,20743.452097104,20418.8814145701,22778.1028222785,23083.0902846734,23416.8727169268,23244.551576643,23607.2456215638,21639.4035373541,21042.4844899613,24849.150150442,18498.2163081227,21276.3534302711,22654.649313372,22507.3364026964,24204.2673471645,25285.2014062084,25736.9139961793,25094.6563224155,24809.668769035,24513.4227913085,22438.7446789349,21342.9487109117,22137.885173137,21212.9988630525,21970.99209004,21715.8498662474,21844.1614396029,23252.2498793615,21115.065684506,22599.1191488626,22414.2523684026,21220.32043861,24482.0673902712,26066.5836698788,21008.9049711377,21792.8810226923,22790.7672860856,23375.6636382744,23966.5128781881,25559.4079118664,23387.8888594445,25117.0207909254,22141.1945555514
,72.6,18978.7603934708,19366.3407825948,20606.7218254709,19342.0744103655,19706.3031413336,20582.7767454138,20390.3964197343,20889.9345801422,21249.9072198593,19250.986503165,20807.6405457036,16026.6217766695,19825.7360645066,22561.8801897326,20087.2991825662,20184.1530636646,20849.9531722894,21282.161538038,21065.709430427,22043.1173730679,21260.2339127703,22733.876930346,22642.8252151772,21197.8597167849,19529.790155452,21369.783958415,20779.9232522472,20640.593577449,21317.4175120839,21452.4146090904,21190.3474466486,21474.7364284036,21786.6349272692,21244.2875780089,22152.7443645608,20895.5116217442,20932.0314621169,22448.0610406142,20660.1154100267,22008.2196107548,23982.0997805571,23404.8355971561,23661.1382808145,22992.6156984941,23393.9048050311,23490.3923892795,23026.8047172104,20921.8525222398,19187.6168023614,21842.4693752725,20676.1426276227,20353.9948587608,22703.5232403665,23007.0649635086,23340.0623577943,23169.9596916667,23527.9648376949,21566.1660386887,20977.5060570189,24773.502146232,18438.9907080152,21205.7371328348,22580.5725697023,22431.7661170185,24124.4901092649,25201.0617903502,25650.8987014627,25009.6709091572,24724.3604595937,24432.6061616639,22365.3972190575,21272.2063932595,22064.8145717416,21139.5086508423,21897.9177068962,21643.3531027185,21770.5811016431,23173.6046146519,21044.7983175167,22525.7997495511,22338.8518693802,21151.7472887199,24409.7653315496,25985.261372745,20938.6045659921,21718.7969824589,22713.5070874914,23294.3744263536,23883.495247721,25472.0271115487,23309.63962156,25029.3166296882,22068.3148059455
,72.7,18913.310948674,19304.3729736393,20538.1174864676,19278.6471427933,19639.1517857233,20515.7083654715,20324.8714019219,20817.78185282,21178.97111075,19185.5471933832,20738.2670539053,15974.2908093981,19760.0048862796,22487.3440653837,20021.7394356256,20118.3820778957,20780.8689897379,21212.8208645859,20996.0504375644,21967.3196717256,21188.6628402554,22657.2984710767,22563.988695618,21129.0749219452,19469.9915952464,21301.1514160053,20713.7696127031,20572.4767617219,21250.4200684087,21380.4465601173,21121.1079378342,21402.4480271371,21718.829049299,21175.3948044241,22081.8637752499,20827.2263984486,20866.4786039343,22375.0038326323,20590.8487551554,21934.2348444311,23901.7263003275,23327.2476520613,23582.9702976129,22912.9502287152,23313.9665114264,23410.1143156866,22950.1884239634,20854.9029997534,19130.820485692,21770.0612548666,20608.7036829589,20288.3689892678,22629.521788329,22930.9595878109,23262.7981644279,23094.6935034834,23448.4159545502,21494.8657870367,20910.8679426513,24697.2732879906,18379.8148575775,21135.0959116463,22507.0323884425,22356.1933935289,24043.6643441065,25117.5942646721,25564.5845085858,24923.9792848887,24639.6608194268,24351.7243927108,22291.3790472722,21201.7761996422,21990.9555654177,21065.3862056923,21824.8475142942,21571.0679198261,21696.0593206412,23094.7846890779,20974.2680458915,22451.7402177409,22263.5906533182,21082.4403070949,24337.6763765681,25903.9328807471,20867.9289211794,21644.3497282285,22636.2962525291,23212.6202469441,23800.0394121685,25384.5308162515,23230.9529238621,24941.2006570989,21995.2436806965
