,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1
,75.3,14636.4226327683,13810.4975042627,15480.4672848018,15586.3373449467,15380.0703368965,14612.8921844901,14095.3681850049,14459.9211996332,15586.8309824938,15061.8902378727,16213.228324851,12479.1487836432,14763.2754225797,15824.0686710915,14604.3161091911,15077.9886572356,16074.1739010011,15204.2071685698,15513.2081552251,15778.8060388832,14226.3600344773,15939.522219984,16149.7297039493,14379.3915948495,16003.1767948671,16499.4875679934,16217.199207434,16609.7102554817,15711.6874360141,17360.3734984274,14954.3446344411,15659.218302446,16270.514281789,15528.7079058197,16346.3641703909,15486.3667353034,16191.7584590224,16161.3902970228,16753.8269213907,16907.2301067403,17072.939223583,17064.4788482574,16367.1317170706,16309.1616914797,15696.0292205944,16372.8293046348,16134.3725419426,15144.9821676444,16178.4769249315,16717.6380843608,16799.697528706,16497.6146797851,17494.2104488072,15613.7190203692,16712.4749064919,15939.1302378775,16138.9642209364,15439.0178835707,14080.8969379024,15636.900605779,15674.9076839592,15705.1000234244,14882.5969320548,15985.2729768158,16859.5152633493,16678.3335070325,16505.1335097587,14436.8117410102,16014.0650117372,14099.8546927246,15777.0293182266,15081.8427926185,15070.810467222,15112.5720641709,15615.7354155949,16386.7578664148,16410.5908532633,16509.2765716985,16448.38331512,15844.8486164466,15796.0883971998,15766.6649655403,15021.0430318351,14906.6090864692,13823.5217818795
,75.4,14584.253977631,13763.6352978774,15426.4504110766,15531.3494766532,15325.3626869497,14562.010927783,14045.7701856609,14409.679306868,15531.2543701371,15007.5189846369,16155.9434382209,12444.6692384497,14710.2704157329,15769.8735669059,14554.7428779618,15027.9156181604,16019.540214242,15152.4209213408,15459.1000357126,15724.3120716582,14176.3320289205,15881.3275701641,16087.8273866232,14327.5533040601,15949.393393072,16442.9777316039,16163.7988982339,16556.1860425959,15658.9704742172,17304.295797341,14905.7194414368,15609.0276937666,16218.7137798722,15475.6101636317,16288.1193844904,15431.1868013167,16136.2268579017,16106.5093989326,16697.6386551773,16850.0243342415,17014.9834293401,17006.7593381033,16311.0219039186,16253.5799069942,15638.2666967048,16316.4655907531,16077.0774156073,15090.038032879,16123.2203056285,16660.7374670348,16740.9285131875,16439.7928637355,17433.018083215,15561.429477213,16656.3543257496,15883.2906772001,16082.4559666089,15386.1612792795,14031.028352405,15582.3317928396,15623.4321391115,15654.2614681461,14831.3493390051,15933.1332946077,16802.5134055785,16621.4904306363,16449.3374532535,14389.4745925177,15958.5770111861,14052.7193033514,15721.0382651174,15029.1276718349,15018.5617632777,15058.5048086911,15561.0096341906,16329.6076259728,16353.0154629343,16451.3811993467,16389.8914497467,15790.1535471911,15741.5104456965,15711.3701651333,14969.808707586,14856.0365206489,13775.5720456295
,75.5,14532.2214866977,13716.652294347,15372.5268855222,15476.6687950421,15271.2975496721,14511.6870305947,13995.821163458,14359.7853908429,15476.0213559889,14954.4664231077,16098.9142044597,12410.2934840247,14657.68335847,15715.12365844,14505.6970682574,14977.6046451596,15965.9622951091,15101.7060245056,15405.3131444813,15670.7679641144,14127.7314432329,15823.0149362472,16027.7153783276,14275.6097970958,15895.3265022636,16386.3599136115,16110.4208398492,16502.6177293751,15606.1227012408,17248.4864467978,14856.7980004394,15559.2813509916,16167.6536437021,15423.4558314993,16230.4787490837,15376.5646511891,16080.5121127389,16051.9932767387,16641.2079463218,16792.7108442437,16956.8208585359,16949.0564601263,16255.4750505121,16197.758577314,15580.7850108367,16260.7287718754,16019.8972998381,15035.2356844586,16068.1302348482,16604.450932414,16682.9663051247,16382.339414032,17371.9449955783,15510.1489158563,16601.0073382792,15828.3905965376,16026.8499939938,15332.0060545766,13981.5972707973,15527.7812694968,15572.7257392145,15603.7768743515,14780.3282150332,15881.0569997485,16745.5477772503,16566.0803265876,16394.1506385405,14342.8214750702,15902.2743848994,14005.3300240212,15665.0322944769,14976.7952959817,14966.2298037637,15005.1240602118,15506.8532288275,16272.1795212176,16295.9750197345,16393.5491920509,16331.8442200126,15735.7396592213,15687.4027302811,15656.3522174891,14918.72775068,14805.6248534037,13728.3112029545
,75.6,14480.4297494401,13669.1658727228,15318.065582075,15421.6433748074,15217.8519767202,14462.025471359,13946.3622378574,14309.1590523022,15420.729373524,14900.6570947082,16042.0829223587,12375.8271065922,14604.8067027826,15659.5238649713,14456.2881129884,14927.1986997151,15912.2454220749,15050.6288137558,15352.0791594235,15616.505060187,14079.5734114038,15764.5414328111,15967.0016413021,14223.9433785391,15840.5539704513,16329.9349338962,16056.0665858484,16448.1558831026,15553.0772707209,17193.0513684712,14807.4386698891,15508.7398630424,16115.5777325572,15370.7381116757,16172.5752958778,15321.5985796415,16024.8191005015,15997.2583173903,16584.3812514093,16735.6157555135,16898.0533460818,16891.0807757201,16199.0495063871,16142.7802917727,15524.3389696696,16204.6072538802,15961.9364642136,14980.6193391148,16012.7030299434,16547.7241158582,16624.9251091921,16324.1011488808,17310.9715973778,15458.3793143132,16544.2909158083,15773.4206895712,15970.9888089502,15277.9712995956,13931.4477725882,15472.8096605159,15522.2165255126,15553.3143848801,14729.7680679421,15829.179059425,16688.0059990293,16509.8130709766,16338.0080481635,14295.6405450046,15846.4383030095,13956.7950699152,15609.6447609163,14924.3160066867,14913.8136452668,14952.1075504658,15452.526340869,16215.1364741996,16238.0511256274,16334.7929593338,16273.652858838,15681.522933663,15632.6872911996,15601.7068607547,14867.9738365322,14754.7972763978,13681.0273452534
,75.7,14428.6617224236,13621.4414089514,15262.8882326928,15365.9118996432,15164.8337735236,14411.1563168911,13896.681271781,14257.7027942736,15364.6330671693,14846.8043869643,15985.3464740239,12340.654254272,14551.1548943566,15603.719949682,14406.5655740088,14875.5020134856,15858.6245830812,14999.0018144172,15298.9040279538,15562.5903649335,14031.7053053757,15705.6132255456,15908.1192294225,14172.6447539447,15784.7152495723,16272.7798718382,16001.6693040231,16393.2033820592,15500.676620323,17136.5181815296,14757.6386775379,15456.6506550472,16063.304424992,15318.4301478634,16115.1379566674,15266.325329576,15968.840470575,15942.4423209592,16527.4571568954,16678.2627030862,16839.1405003268,16833.0348507773,16142.5816824437,16087.2941178731,15468.8046801463,16147.8452318513,15903.2227593065,14926.3616405062,15957.4058179859,16490.859855111,16566.4212505917,16266.1351327626,17249.3892884932,15405.7637684379,16486.7748590166,15717.7495564518,15915.2404465502,15223.5401786492,13881.5753639018,15418.5711610219,15471.2382109329,15503.1461531577,14679.8075653155,15777.5589977525,16630.0390609826,16453.8052148565,16281.5462622516,14248.728722019,15791.4352364486,13909.2082554409,15553.1463743916,14871.3424691347,14860.6011312723,14899.048826214,15398.2990899658,16157.4552678949,16179.8715493903,16275.893402353,16215.2398105025,15626.5062405657,15578.1802193081,15548.1278657724,14817.185273132,14704.2160091382,13633.8024168339
,75.8,14377.5070234593,13573.1608729461,15207.3846511213,15309.665609448,15111.9077924249,14359.9257594189,13846.6640518308,14206.1049349368,15307.1027204179,14792.5527271302,15927.8446857997,12304.6034852128,14498.0553058107,15547.4039559037,14356.8876743932,14823.2441078236,15805.0424407589,14947.273204807,15245.6480269647,15507.3195666009,13983.0757095785,15646.660132621,15850.4113240396,14121.0538392841,15729.2980529642,16215.4033620631,15947.0576969735,16337.3967075088,15447.9829476482,17079.6735381634,14706.9225391669,15404.0585595495,16010.3044700253,15265.1277397853,16056.8601058232,15210.7154640897,15912.0192847034,15888.0458592973,16470.2237715181,16620.5558770398,16780.7723999827,16774.2574436344,16086.3743644369,16032.0401071873,15414.2254679697,16089.8394937756,15844.185655418,14872.2345143426,15901.6489626116,16434.099849727,16507.8171140893,16207.5871748956,17187.7545401883,15352.7832629392,16429.0440421401,15661.3785524196,15859.3677308917,15169.1853141892,13831.5313258057,15364.5247997426,15420.2917785006,15452.0214486695,14629.7166351455,15725.5271968599,16572.8050880563,16398.1769495364,16225.4868907449,14201.8491078155,15737.7653048809,13860.9098884931,15496.2230711117,14818.1390023049,14806.7646543184,14845.8737094343,15344.0853462246,16098.8455870594,16121.953271246,16216.7967267697,16157.0852150315,15571.4574817178,15524.7685176748,15495.0607703717,14765.3411239208,14654.0082819486,13586.1788953044
,75.9,14326.9090704462,13525.3754875146,15151.4954076432,15253.6439008122,15058.3056240193,14308.8047204632,13797.4137462325,14154.8859329634,15250.1283089396,14737.9042067203,15871.1717837493,12268.2062000424,14445.3218167958,15491.5723074224,14307.7341191271,14771.3175156591,15751.7759938761,14895.5721901112,15192.651022433,15452.2941868273,13934.1044335662,15589.4834609019,15796.4936817561,14070.2838111339,15673.7905118865,16159.1678438622,15892.8026139505,16281.4929281125,15395.5886153038,17022.5679463299,14656.1204614251,15351.4480411813,15957.2725033013,15212.6274045897,15999.1614029865,15155.2826865456,15855.6868981566,15833.4032027981,16413.5043868771,16563.0440786512,16723.1695672911,16715.4967446765,16030.365625974,15977.0366598171,15360.9271271902,16032.0112230613,15788.1986440402,14819.4770156242,15845.8073785756,16376.8977395023,16449.05398942,16149.1167819258,17126.3979979997,15300.1804285669,16370.6942095427,15605.405216731,15803.6377087253,15115.9778438106,13782.6442909124,15310.4940184277,15368.9536956402,15399.7345243396,14579.1765391868,15673.1209189582,16515.7566552918,16342.8448725865,16170.4066577769,14155.2999778801,15683.9359016806,13812.2250737707,15438.8841376603,14765.0490394577,14752.7371500554,14792.3233542478,15289.4687679965,16039.8678868886,16064.0972948247,16157.3099821223,16099.0904521756,15516.3179913568,15471.6157693896,15442.322181372,14713.8338688333,14604.3292736493,13537.8580237106
,76,14275.9873958958,13477.3602561133,15095.5123051022,15197.5754815423,15004.0944175829,14257.5222310159,13748.6174519777,14104.020997894,15193.3589509572,14682.5423580608,15814.1408157721,12231.4495042037,14392.000039373,15436.1742707613,14258.5270216285,14719.6263599654,15697.2718554627,14843.2548989453,15139.5225277969,15396.9463180796,13883.8387112627,15533.4669902035,15741.6589407959,14019.6972290629,15618.1774873751,16103.0182456491,15838.4172599679,16225.3114437813,15343.0036667287,16965.0639497341,14605.143318763,15298.1753202483,15903.3313771348,15159.1227885869,15941.7960603161,15099.547010146,15799.6758422188,15778.6134988748,16356.6156846012,16505.086806303,16664.9376772438,16656.294483984,15974.2082422155,15922.167561905,15308.0212527636,15973.9811968677,15733.3642612885,14767.2226539354,15789.5817727525,16319.2012856151,16389.5679393469,16090.2919217457,17064.6155982219,15247.1104173674,16311.722568192,15549.1801179329,15747.5508257002,15063.1996360423,13733.4223498181,15256.4248749733,15316.9506424764,15347.381671123,14528.3966317263,15620.7322763766,16459.1155078385,16286.5125208292,16115.5199332026,14108.2561185194,15630.5261783778,13763.6649067639,15381.8765227148,14712.1201677939,14698.9962149426,14738.6719040617,15235.2146773221,15981.1755828139,16005.9768512083,16098.1893857245,16041.2352384575,15461.0190757558,15418.4994330734,15390.3589176351,14662.3198405336,14554.5675780317,13489.455998723
,76.1,14225.050423662,13429.3512535679,15039.6222293431,15142.3409907968,14949.5006293124,14206.2316196424,13699.4589274162,14053.9948099046,15137.2944588344,14628.119143004,15756.7440711411,12194.4863905692,14339.1956624113,15381.3224577446,14209.4236928824,14667.9306820948,15642.7963813431,14791.2895699284,15086.0178170846,15342.0670766871,13832.9030613826,15478.1557818486,15688.236457789,13969.425440495,15563.5299150185,16047.1498706858,15784.1301232388,16168.7394383881,15290.41178174,16906.9539219603,14553.5793916382,15245.5302933132,15849.6874658769,15105.9002421846,15884.8270760432,15044.4614393977,15743.9268802385,15724.518668288,16299.9115793932,16446.8417390561,16606.8955435211,16597.4321963015,15918.6846233417,15867.1788586767,15253.6230073557,15916.9549981692,15680.3113705396,14715.4125548868,15733.7253162093,16261.7709196934,16330.4435215394,16032.2195211895,17002.8662287952,15194.5754113844,16253.1528756684,15492.6408330973,15691.5925262776,15009.4197987525,13684.6798207274,15202.4096112211,15264.2956342434,15294.5567423074,14476.725752332,15567.1370201533,16402.4686925338,16230.6424842406,16061.4987170951,14062.337098492,15577.6514666889,13715.3200042325,15324.0471185833,14660.0351991738,14645.1024935473,14684.1191170413,15181.5039480432,15923.0015174165,15947.9710303463,16039.6530024898,15983.38396227,15405.4634923244,15365.4885310935,15338.0206869577,14611.1222481953,14505.0739234745,13441.1924641577
,76.2,14173.440346182,13381.3500969433,14983.7160833787,15087.3354497848,14894.3512401997,14155.3409339953,13650.4904460952,14003.8961447386,15081.8852572758,14573.4240516982,15699.8380521607,12157.2153002923,14287.0549710202,15325.9210758428,14159.704386237,14616.4371151879,15587.8440483625,14739.0455728178,15031.9966909287,15286.6870046765,13781.642717981,15423.6382384823,15633.1570034807,13919.0456144672,15508.7048720515,15991.7666157637,15729.3565333557,16111.4540150167,15237.2658598022,16848.6284638544,14502.4445449031,15192.7884893739,15795.6046699104,15052.0265539962,15828.4079132704,14990.0019967264,15688.3117383026,15670.3042824846,16243.4548430503,16388.5841278355,16548.7354172868,16538.2573266317,15863.1349730998,15812.6916582277,15198.8570156556,15860.2168696145,15626.2137860918,14663.457258938,15677.5650975547,16203.8014390704,16270.9201881186,15973.5527759832,16941.4393233864,15142.4395853612,16194.427327655,15435.7421716097,15634.8648672565,14955.2966001466,13635.3228926862,15147.72326935,15211.2009368475,15241.4279759225,14424.4636502598,15512.7723818182,16346.3597371713,16174.9758653645,16008.104049041,14016.1425574465,15523.9402169469,13666.7690765428,15266.3514961483,14607.6332318272,14592.1990094226,14629.7088830126,15127.1053217804,15865.142337302,15890.1034143731,15980.8911668787,15925.8207986484,15349.7899516717,15311.9887793872,15284.9809702185,14559.7454944923,14454.7580760649,13393.512627397
,76.3,14121.3619062599,13333.8812901729,14928.010208024,15032.7011569442,14839.5675521434,14104.6708455024,13601.6758240064,13954.1095952975,15028.2185065791,14519.5218701604,15643.7385250732,12119.6648349441,14234.608158955,15270.1500798757,14109.8883340997,14564.5407121903,15532.9252842859,14686.6553075694,14977.9176573767,15231.9552012014,13731.7687701252,15368.3262232366,15577.9352570721,13869.3215834567,15453.6788036248,15936.5983695435,15674.027857547,16054.0007825778,15184.262589698,16789.7428061689,14451.1394702378,15139.5807000293,15741.6281881976,14998.1512816584,15772.8672004652,14935.8903070818,15633.2844797003,15615.5791442013,16186.8334173618,16330.6786693666,16490.5313497103,16479.2535656635,15806.986684586,15757.6812930397,15144.45473068,15804.2024860065,15571.5635504471,14611.6706108241,15622.0091175523,16145.6305838396,16211.5471288574,15915.045907787,16880.48411876,15090.1790707715,16135.5635561854,15378.9334902638,15578.2459529632,14901.1670103364,13586.2857315048,15092.4574555481,15157.8568540924,15187.9111650377,14371.6344485407,15458.4325285509,16290.4038055971,16119.038705291,15954.7089478185,13969.9176049393,15468.2919072942,13618.8711679202,15208.9412293893,14556.1652466438,14539.9801227331,14575.585988456,15072.8449793978,15808.0205291899,15832.1542822562,15922.3287823749,15868.6485470504,15294.1000321326,15257.001569994,15231.9631867944,14508.6405040628,14403.781218901,13346.2084434775
,76.4,14068.4534035911,13285.0241058507,14872.4254792118,14977.5897578515,14785.2470850448,14053.3061582768,13552.5242721837,13904.0556765819,14974.2780605669,14466.1684477246,15586.4400862674,12081.5427818357,14182.6736759719,15213.262161278,14059.369322483,14511.823855891,15476.9047400643,14634.1083692837,14923.378250391,15177.1414823661,13682.8719551234,15311.9232373134,15518.4633369932,13818.1480767522,15398.5764457526,15880.3371334033,15617.8835187517,15995.2311787135,15129.8789511256,16729.5655781739,14399.1817969064,15085.3966363719,15686.8001338013,14943.1550551937,15717.1083005216,14881.9181037649,15578.0126890681,15559.645960996,16129.6481040323,16272.4623484204,16431.7686726591,16419.6333261942,15750.3409300779,15702.2169735487,15088.9067095152,15747.7617071318,15514.2617414273,14559.0802512,15566.0543273802,16087.5117840307,16152.1573254138,15856.4400186724,16819.4006059644,15036.9690071772,16076.8588583555,15321.4866420306,15521.0927665624,14845.4052815761,13536.6574930768,15037.2684077468,15104.234658098,15134.9071394138,14318.9654785513,15404.4200397695,16234.2456585748,16063.7277970544,15901.2843084771,13923.5527684017,15411.8535320431,13571.4496286251,15151.467914233,14504.8983155331,14488.2400161946,14522.2348173009,15019.0874346169,15751.1249941298,15774.3494976654,15864.3299489163,15811.5490664662,15238.0121204835,15200.8830346013,15179.3690425217,14456.7966252715,14352.9142728176,13299.555267486
