,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
,71,21990.2617537991,21670.4556536016,22778.7723427878,22796.1604801382,22783.7755912235,25404.3570167488,24651.7739337268,24149.303568281,22929.6658998341,21997.3737371241,23647.3343256639,17144.6229926715,23734.6898508416,23511.5180802887,22576.6545359566,25240.420485862,23782.8138180697,25500.7398532355,25275.9702730848,25284.0933026538,26787.3004054132,26366.1931044441,26171.7831710039,24087.6884752965,21061.6645323993,22708.7507031546,22285.1486015583,24587.0583676194,23331.4742077958,25816.335085276,25613.1280331698,25059.2464259928,25790.1326197511,25009.2485481919,24437.8740671356,22271.7172315314,23712.6393254514,22401.9716924727,26444.1325288388,26486.0505375564,26614.0027058493,28162.7344910449,27981.4155632974,28283.2576007086,26458.7542789926,21746.2245444657,23792.6745184545,21972.8998716141,24323.9311463169,24406.7180029837,27693.1058268678,28463.8940575335,28325.0139030064,28302.4736138814,27842.7183450859,23267.7040160218,24300.6390803819,24604.2468727922,24847.1968820464,26845.9358730336,31437.2502561334,28008.2371611931,28324.530211912,29175.9857612211,30269.4196308604
,71.1,21929.0898605428,21614.1107261952,22719.6581646988,22759.3105427374,22738.5803829721,25333.2936515081,24592.2576394879,24085.0332393756,22868.3121338559,21955.4884557699,23574.9611807911,17098.093565913,23679.9268454966,23480.2925995203,22532.939389282,25172.6693731546,23736.0689107986,25440.2283598954,25209.0443858718,25214.7276394796,26705.9733758654,26290.8647950027,26101.7892661447,24016.0580304318,21020.7136439945,22673.2135456687,22252.9329486579,24530.3612729492,23277.9179491544,25756.0758680445,25542.2563580604,24996.9578772631,25728.7281312459,24960.6071420434,24371.5132277438,22233.9989435399,23665.3447147678,22369.5529574172,26376.0103749914,26426.8198501946,26542.2305063857,28085.8462696143,27909.8383052474,28209.558664899,26400.0220194883,21702.5040708752,23748.953601122,21934.4390584279,24278.8845440232,24371.4800389394,27610.9012306403,28377.785161947,28278.4680888228,28216.8390367607,27772.0056734643,23232.4540221424,24261.1642161741,24568.2180851379,24812.5863013533,26779.2499812516,31352.4561103314,27932.9553398985,28248.1200326012,29114.5230636055,30207.4703613708
,71.2,21866.7466569328,21554.7900024823,22659.6073571342,22708.2804546836,22681.575415803,25258.0091312764,24530.4455834747,24015.801021141,22803.5401559078,21904.3623426646,23499.1735276994,17048.8396542016,23618.3235881142,23438.8374823674,22480.4922996294,25101.7416080594,23682.1809507627,25372.110314774,25137.3353238761,25142.6937327021,26623.0522054148,26212.0679740867,26027.0278716506,23943.6544022661,20972.533662312,22630.0404145509,22210.5801693013,24466.3851059236,23218.5653773121,25691.6956738904,25468.6537263149,24932.4522859783,25662.1846679849,24899.4540806694,24301.9107941234,22187.1305284975,23612.2498632255,22330.2130736169,26303.4218479537,26359.9278977637,26468.2726252373,28005.2794242289,27832.2898670931,28132.435630256,26350.7386706832,21653.4653191596,23691.4851731332,21887.5554528535,24220.9822699195,24322.5089245252,27523.9318246915,28287.9609902595,28234.3790430583,28125.8141745478,27692.1781622915,23186.1411211263,24211.9733427167,24518.6550119202,24764.1681768511,26706.0731907436,31254.5390272223,27848.9545020779,28167.4003949061,29034.5755395026,30121.3068343197
,71.3,21800.829406296,21494.0429211439,22595.802054473,22647.348985838,22616.0251197801,25178.8155134021,24465.3522243895,23940.9223797016,22736.11202577,21844.6673367974,23420.4904524584,16996.4062917848,23551.1924370544,23387.4106346739,22421.0402880928,25028.4299979413,23621.7106902539,25299.0981114725,25061.4088572415,25067.1961441472,26536.8603708872,26130.4987732688,25947.6887445321,23868.7060408777,20919.8847159541,22579.793630351,22159.8110085448,24398.0796842195,23153.8467684639,25622.6183424046,25392.0570107438,24864.1103189192,25590.7283811293,24829.4947285236,24228.8637810389,22133.5287747102,23554.6599478994,22284.0567257497,26227.8856127947,26287.7293269745,26391.3746145969,27922.2596793341,27750.7441267479,28051.6312198996,26311.6718051729,21601.2355803784,23624.5934035494,21833.5714190406,24154.790560909,24264.2694785544,27433.244693659,28197.0399898679,28194.0343827181,28031.7145990925,27608.5094576933,23132.468979886,24154.561326044,24459.6477680388,24704.9555623831,26628.914610449,31150.4891349175,27760.9659092531,28082.7436200129,28944.3939466589,30025.693678363
,71.4,21733.3439412427,21430.7432298428,22530.0547027632,22579.862368209,22546.665566281,25095.8150988185,24400.3074138686,23863.9759665681,22667.9213910532,21780.0108169837,23340.2437325736,16942.7268386725,23479.7517018185,23328.7400715272,22356.698679509,24952.5159266578,23556.8939681206,25223.3706226057,24984.1631507234,24989.2188826106,26449.5302259013,26046.6141073118,25866.5063131606,23792.7060332022,20864.0200345736,22525.3760803234,22103.8745577821,24326.7702648596,23086.2200442794,25551.7774534297,25314.4740611551,24792.8186358547,25517.2198573529,24753.6149044964,24152.9953531736,22074.3136227757,23493.3027595633,22233.0510094485,26150.1828751541,26212.5709572723,26312.8106048062,27838.2092961772,27665.9223830849,27968.7617770948,26281.9506814236,21546.2206034775,23552.6367598587,21774.6283264127,24083.9868667906,24199.399298898,27342.1305271718,28104.9014923991,28151.1159984116,27936.0961414797,27518.1641987397,23072.8558621252,24091.3013991918,24394.485565275,24638.5047040437,26548.8498655152,31044.5463756098,27670.0404535871,27995.8532776731,28848.4944256923,29926.0305526161
,71.5,21664.3387172695,21365.7440263932,22461.8893073225,22508.0413887115,22475.2042327277,25012.0533211412,24335.7192844906,23785.0971495772,22598.1757186648,21712.4489563683,23258.4869017351,16886.8446290338,23405.2630293796,23264.8495276886,22288.6928502709,24874.2481086669,23488.3898274291,25144.9000391073,24905.1827634996,24908.5277205416,26361.4371540466,25961.2580422063,25782.9225660294,23715.203040061,20806.3111686783,22466.8046571348,22043.1714586455,24253.0256353788,23017.1394239001,25478.7013391028,25235.6144782615,24718.7690971551,25441.6414100662,24674.5253532504,24073.0589991095,22011.6535698999,23428.6224369193,22177.2363965542,26070.6296626398,26135.5631042165,26231.7610789214,27752.2427564187,27578.6086403402,27883.2725422905,26259.9015620236,21489.2855098424,23477.5200066196,21712.4919209811,24009.6332433056,24129.8391362503,27250.1187256742,28011.9748611959,28095.1858996507,27839.4088469818,27426.6165920037,23009.3024054383,24023.3795776415,24324.9209972693,24567.128287287,26466.6011699974,30937.2000382494,27578.2199940821,27906.4501965048,28749.8959901414,29824.9323157873
,71.6,21593.9471178541,21300.0909915539,22391.4943877219,22433.6499523224,22401.9324522461,24927.6792798376,24271.6117933935,23704.6742935344,22527.144048215,21641.7006069149,23176.8462970699,16830.163697532,23328.9498527558,23197.3163732679,22217.9558466527,24794.4158352976,23417.8127638187,25064.5794057691,24824.8239733963,24825.8971449188,26273.6295642426,25876.1719374415,25698.7113107346,23637.8086492808,20746.604072244,22406.5715286635,21978.6364603364,24177.6681858211,22946.4987249518,25403.0746302097,25156.0382851952,24643.6270862553,25364.1880028667,24593.2522921486,23992.4228497736,21946.9708507283,23362.2748887509,22117.3785448087,25990.1009003967,26056.4410172646,26149.6761747222,27665.8829659795,27490.5463373257,27796.8817532836,26242.9750051489,21431.2435302684,23401.0963210011,21647.3128451713,23933.7039341668,24058.6401334458,27157.7126466297,27919.2091007852,28027.0023752704,27742.0481014256,27333.5827480851,22942.3999011122,23951.7603272369,24252.3616778895,24492.3705976759,26382.6342293237,30828.8355645272,27486.4972308194,27815.1806409554,28650.8932756194,29722.3517242281
,71.7,21522.1486138352,21232.5476427076,22319.0169733249,22357.6373909282,22328.2296687748,24841.8238285709,24207.300428536,23622.4007123336,22455.0655887375,21569.19534383,23093.290740709,16771.8079478797,23251.1999945602,23126.6942266601,22145.6264048531,24713.0486147113,23344.7370060881,24982.9235049245,24742.6686072315,24741.9776666116,26184.6272689724,25790.3352192411,25612.221383372,23558.8410737434,20685.9544214584,22344.5937698434,21911.38196259,24100.8875847547,22874.5432543367,25324.2989593567,25075.4035826948,24566.5043669765,25284.6015982521,24509.9074697978,23910.358523343,21880.7632270338,23293.018072802,22054.0795185097,25907.9553036602,25975.4277279479,26065.6261331592,27579.0113950742,27400.4837701395,27708.2792671859,26212.7693697241,21373.1699068331,23322.7878904943,21580.0277395204,23855.9661391434,23985.5882172174,27064.1409500109,27826.5726596203,27947.0352145278,27644.3925157547,27240.8047561873,22874.2720748773,23877.0273553089,24178.097259995,24415.5811826778,26296.7573149183,30719.0710376438,27393.1791699064,27722.0516241998,28549.9754068344,29619.155843386
,71.8,21451.8724919886,21164.9905474734,22248.4397161798,22281.5951471437,22256.7149718358,24757.1624118197,24147.1409162309,23541.2777119777,22383.0720191513,21497.2467622791,23009.9536150043,16714.0036873163,23172.9830841839,23055.6466261208,22073.5029112794,24631.4057596761,23271.6339492611,24902.4457636071,24661.5104523636,24658.9566452737,26096.6061631314,25705.4349481661,25526.2817107118,23479.7049139636,20625.6434966625,22281.8346496908,21843.780625083,24022.7532172749,22803.6519424654,25245.683306546,24995.6773878771,24490.2130492028,25205.7239822737,24427.1685015712,23827.9055550911,21813.6816058546,23222.0192848948,21988.8739811763,25825.5032654219,25894.9119185537,25981.8187389931,27492.2511210141,27310.5212855268,27620.0217142449,26167.9731647337,21314.6378452982,23245.2306964256,21511.9609329221,23777.6667380844,23911.431744187,26971.8260562215,27734.5791617822,27858.6245940544,27546.5252109214,27147.4915105314,22805.0756871452,23800.758922412,24102.5734423188,24338.3111873257,26209.956097606,30610.2885598263,27299.6417942684,27629.1598481111,28449.1741569827,29515.9814910416
,71.9,21381.7700876221,21097.6737038463,22178.4080054187,22205.2605554565,22185.9805455172,24673.4930934461,24089.1666423503,23460.3914689996,22309.3130154416,21424.5480973671,22926.8980573274,16655.3773668199,23095.0784421916,22984.004580716,22001.6033658688,24550.3222695668,23198.2416876409,24822.2709623425,24579.7997662235,24575.9016912689,26008.2942596683,25620.970719849,25438.9213184876,23399.9719408303,20565.5581047753,22218.6798651974,21775.0552592718,23944.1127277108,22733.3304303069,25165.925271683,24915.7277475462,24414.7338678978,25126.51557295,24344.2018496811,23745.7595475763,21746.50922564,23149.8980231303,21921.322746876,25743.0036077652,25814.0669455841,25898.1441484253,27405.844615788,27220.4148656775,27531.3921807915,26108.9547191317,21255.3707376589,23167.8926239759,21443.4870620397,23698.5859451737,23835.7806463352,26878.0788421198,27642.5688098565,27764.4653124429,27448.8985869362,27055.9376439391,22735.3189346759,23722.9851840987,24025.6092902784,24260.5263237051,26122.4398746672,30501.1774000839,27206.3572514421,27535.375691628,28348.9483920856,29413.371755468
,72,21312.3042953699,21030.6740058852,22109.0477289849,22129.3653759768,22117.0802200925,24590.5389076817,24032.2441470257,23380.1839551609,22235.8748247965,21352.6330103254,22844.2695877408,16597.2344396531,23017.4020988543,22912.389755966,21929.5390496801,24469.8932204121,23124.5025615509,24743.085248088,24498.2086407563,24493.1609380716,25920.3773632196,25537.4429001679,25352.7507020839,23320.0250754827,20504.9162922181,22156.2111176003,21706.8044156515,23865.420136116,22661.7365699738,25087.0122274406,24836.3974416497,24340.9549699138,25048.3706430267,24261.8501619343,23665.8991270972,21678.5904203541,23077.8036728727,21852.5828757849,25660.9067861042,25733.0445970175,25815.6347619443,27320.9302997192,27130.4503137168,27443.2267533033,26038.0297773701,21195.8763984117,23091.2883237671,21374.1137142058,23620.247838591,23759.6172774408,26784.7251428997,27551.1691603752,27672.1883150376,27352.392693026,26965.7493754935,22665.593434247,23644.9887238408,23948.6493438366,24183.0731507445,26034.6475758818,30392.9930821406,27112.5466340109,27441.2740681522,28248.7171801849,29310.9507019408
,72.1,21243.557045064,20963.2967631362,22039.8848133778,22054.2326591102,22049.9304033981,24508.8881699747,23975.6696600101,23301.0768419421,22162.981451412,21281.0075313879,22762.0215902864,16539.1219082598,22939.7079140151,22840.3440016877,21857.9078244784,24390.1352851963,23049.9931387895,24665.4489102551,24416.8310662934,24411.4327511304,25832.3701425593,25454.7705150471,25266.9794321776,23239.4134202822,20444.9569467902,22094.6285016333,21638.439729087,23786.81232662,22590.0949356378,25008.973984586,24757.7910668208,24267.6148337994,24971.6314876043,24180.12528274,23585.9447036518,21610.4540128045,23004.6746440695,21783.4184704316,25578.4928290072,25652.1775107908,25732.9455446821,27236.9837700707,27039.9378596876,27354.7406585382,25956.1434045981,21136.0266195818,23013.6692903418,21305.4899341418,23540.9981539568,23681.9032910206,26691.5331574433,27459.7711964646,27580.6666916805,27255.811843841,26875.7480330151,22595.8940221644,23566.7313171321,23870.9747120455,24105.5262326576,25945.8527024013,30285.2484854047,27017.8786199128,27346.29073978,28148.0108263021,29209.5551605028
,72.2,21175.1202331394,20896.9884494563,21971.4625311958,21979.9080832197,21983.9570121923,24428.5270121911,23917.2561518042,23223.6865868988,22090.7588239033,21209.640712016,22681.2719066345,16482.1149238869,22861.8022995891,22768.9291393992,21786.5847828436,24310.6591723711,22976.0763354306,24588.8744235786,24336.46582672,24329.9548831813,25745.0981641089,25373.1811566921,25182.4502651871,23159.5652513074,20385.0368146399,22036.7685958477,21570.2877310701,23708.3410688458,22519.0193668618,24931.4823909931,24679.9317914124,24195.119279177,24896.7873335518,24099.7978536145,23506.4135290922,21541.9698977126,22931.9176971197,21713.8999648009,25496.6402749067,25571.6813330853,25651.0266359231,27154.0436724416,26950.385011011,27267.6807713765,25873.2013725332,21075.3714099482,22937.3971957604,21237.1981831171,23462.3908823682,23603.6744261523,26600.0190522179,27368.6591188742,27489.6961852087,27160.0412560739,26784.8288742375,22526.2778085283,23489.3049273883,23793.1980748171,24027.1236482462,25857.250628053,30179.0523349609,26924.4494914294,27252.3487049626,28047.9134523938,29108.6521480395
,72.3,21105.7115744487,20830.2250559088,21902.1162800145,21905.3278602421,21918.7174533794,24347.0958680283,23852.2445814992,23146.0585560462,22018.2972985324,21137.8443571185,22600.852818765,16424.7766424501,22784.0260022912,22697.5348767013,21714.9297760309,24230.4980120266,22901.025925243,24511.0813143,24256.1331630501,24247.349533683,25658.3005416579,25291.2690744059,25097.5012843011,23080.0943822211,20324.7179536657,21986.8971818036,21501.4685620604,23630.4368792194,22446.6456577878,24853.6887242517,24602.2697470722,24121.8391740729,24821.999673022,24019.1140844716,23426.6022469328,21473.5206568302,22859.0152199467,21643.7810716988,25414.6421482961,25490.7248931963,25568.8740825151,27072.5784448747,26860.2845895521,27180.4210332216,25789.6006629812,21013.6577174466,22859.9175677379,21169.5292289144,23383.265884057,23524.6407651049,26508.1080222595,27277.3724069814,27398.0631353164,27064.6825291596,26694.1908051676,22455.6562075384,23411.4331894022,23715.0622747936,23947.6984767812,25768.1775903715,30072.4576126607,26831.3046592716,27157.5008508209,27947.919129681,29008.0965711129
,72.4,21036.5499200997,20764.1173073228,21833.4511105607,21831.5765183958,21854.7952448955,24266.0623843947,23781.46206013,23067.8348650546,21947.1903216074,21067.5682860184,22520.5610175047,16368.1952622221,22706.294200836,22626.9643179088,21643.3748301006,24149.9489158678,22825.4992308067,24433.0293572432,24175.9621137432,24164.6849790203,25572.4621756008,25210.3445189495,25013.5982949117,23000.9549282637,20263.6068591256,21943.5697120807,21432.8995913571,23553.4211852244,22373.7429858075,24775.762348065,24525.0905153182,24047.7601596933,24748.409170008,23939.8380405546,23347.1279882527,21404.6323660039,22786.5727279392,21573.332435551,25333.0963585868,25409.5882528334,25486.8896212716,26992.8123638125,26770.6042825685,27093.4656329952,25706.2846818527,20952.0181138625,22782.6031799946,21101.7493869881,23304.3660572277,23446.3730599111,26418.1979608469,27187.0373406565,27307.983382853,26969.9516861674,26604.6796415226,22385.1628995447,23333.9146982647,23636.8736400464,23868.1218697589,25679.5486003968,29966.8550003255,26738.7064846937,27063.7350092908,27848.3785358472,28907.74761883
,72.5,20966.9326235454,20697.6568738349,21764.3573342365,21757.9630715227,21791.8010967003,24184.3247670124,23704.7924666922,22989.4162824527,21875.6964017338,20996.1329113635,22440.7661027104,16311.4219713744,22628.4728993368,22556.2975035806,21572.4592526522,24069.5192424821,22749.8969717464,24354.9969543841,24096.1657224182,24082.5598370339,25486.3337798317,25130.1814684198,24929.1444363527,22921.934481857,20202.0348859895,21905.4204571755,21363.983925943,23476.8438792457,22301.2189064138,24697.0443339708,24448.1931525443,23973.1459057577,24673.5356858485,23860.5107614458,23266.3732494613,21336.3044121563,22713.4771114204,21502.9657442124,25251.5496637606,25328.0964189035,25404.8132983036,26918.0110988198,26680.7057627119,27006.9689693469,25621.724497467,20889.2369280711,22704.8470942127,21034.6980772479,23224.3103221857,23368.3821245053,26327.5644887485,27096.8183597158,27217.2697040536,26874.1840096006,26512.8035312982,22314.0844891828,23255.9840553714,23558.3235366805,23788.3550807994,25590.7737315113,29860.8392170698,26646.5851319934,26970.0565931213,27748.8287299737,28808.2747460974
,72.6,20897.0509285603,20631.3926594922,21696.1091001033,21683.8145515266,21729.9723318216,24101.3186741383,23623.2183758079,22910.8076620576,21804.528767021,20924.2447061792,22360.6863545669,16255.0994437197,22550.5481653943,22486.3088045057,21501.7656839347,23989.1030592149,22675.1169942496,24275.8538295259,24016.7475022407,23999.8152914837,25400.4680734466,25051.1999397938,24844.3812847867,22843.3497601291,20139.6118339421,21870.7066085277,21294.86858418,23401.028993519,22228.5182109799,24617.561916496,24371.5900523241,23898.159307375,24598.6483967609,23780.5819507137,23185.8541333123,21267.6493194571,22640.7436289047,21432.2979681249,25170.559161176,25246.7514816949,25323.5711631149,26854.1323872473,26591.6169940087,26921.6794421884,25537.3387526804,20826.4480735344,22628.5915582685,20966.5601205221,23144.9945896115,23290.8831981196,26236.8755177096,27007.7311065245,27126.4995204325,26779.8247975376,26420.3291012751,22243.517585854,23178.4460465641,23480.3028756692,23708.8063312198,25503.1761522536,29755.8431814775,26555.6422062994,26877.2139349333,27649.8643567288,28708.3795189423
,72.7,20827.231827942,20565.0956036996,21627.6909922179,21609.3092980292,21669.9121616023,24017.8228006432,23539.1472165157,22831.373441278,21733.2144294415,20853.1223760394,22280.2949978328,16198.8785730908,22473.1550192665,22416.5446875444,21431.0507774868,23909.2739180159,22600.356402203,24196.3583319828,23936.9050917896,23917.4764450191,25314.8766468225,24974.0634488243,24759.2872593105,22764.1906269465,20077.3492049636,21834.0818540268,21226.5633910695,23325.7119022977,22155.0805713324,24538.892887352,24295.1809840837,23823.3155532646,24522.700671747,23700.00992218,23106.2454680286,21199.3199871107,22567.4400597158,21361.1842824215,25089.789859603,25165.2921779954,25242.5410266912,26799.5998841529,26502.4759098727,26836.1377216781,25452.5399814998,20763.5939814782,22551.7632167852,20898.7111787309,23065.309031987,23213.7583583558,26145.3141966223,26918.7776658189,27036.6291332825,26685.0479455277,26328.118302063,22172.5946909474,23100.2133194511,23401.4825913659,23630.1432972869,25415.4336053673,29650.435476049,26464.2044794492,26783.7545518384,27551.1029649077,28608.6995934724
,72.8,20758.2134046758,20498.6319919751,21559.8427108357,21535.2144824628,21611.214167017,23935.4012813589,23454.7110488166,22751.7538524759,21661.9279839524,20782.5359991899,22199.550608064,16143.9178028557,22396.1084825783,22347.185390961,21360.3788989477,23830.0709943203,22526.0562916034,24117.7220967218,23855.6852421722,23835.7664852477,25228.9576681701,24900.5745866885,24674.4216302637,22684.6951930056,20014.4719464062,21786.8501920342,21158.5608847272,23249.7038762006,22081.3093541458,24460.6375422782,24218.8216401288,23749.1613872332,24446.1051600747,23619.4445424848,23027.4607126262,21130.5166725758,22494.4859494371,21289.9603506519,25009.0245045568,25083.342041826,25161.2123390298,26752.5927307886,26412.9521187428,26751.5975431196,25367.928858232,20701.8344264614,22475.9085539137,20830.3346678893,22985.543102474,23137.6502239889,26053.9616058871,26829.7690233249,26947.426321249,26590.7856690596,26233.9062769266,22101.8845355555,23022.2588578353,23322.0812097536,23551.5053257522,25327.9007369294,29545.5488551683,26373.0071345585,26690.7383684134,27452.5415581482,28508.8558893535
,72.9,20688.9305032842,20431.1889164342,21490.7155093485,21460.7924953421,21554.9390023218,23852.2064599773,23369.3774952841,22673.0336409682,21590.2364281019,20710.6087976397,22118.8927439719,16089.3766307624,22318.985263345,22277.8427096069,21289.7300642478,23750.9378839338,22451.7445357369,24039.0234467186,23774.2887994066,23753.8072505773,25142.4019791516,24833.5829524668,24589.3605444805,22604.8662284299,19951.6164404366,21730.2397628622,21090.6193880802,23172.2970904187,22006.4725231241,24382.5742195593,24142.0047854431,23674.9468128143,24368.1100826834,23537.5527274314,22947.7872791031,21061.4203322833,22420.7927999735,21219.0359077825,24927.7064116867,25000.9145273415,25079.1962116419,26711.2401035745,26322.4778343781,26668.3675552754,25282.2468563763,20639.9188387399,22399.7059107897,20762.0834476944,22905.1388875463,23060.6872406704,25960.8620471896,26740.2647829056,26857.3251830013,26496.0093527523,26137.9034360167,22030.7909425696,22943.417744536,23242.544338938,23472.8887979489,25239.990061917,29440.7366053958,26281.3596138672,26596.5020567031,27353.2573211016,28408.6706256743
,73,20620.0932379244,20363.6291540475,21422.4037246706,21386.1794313275,21502.131739836,23769.517656601,23285.9537109412,22594.1544161484,21519.1393245959,20639.2769434834,22038.2220579336,16035.6030026121,22242.2653385867,22210.0850606656,21219.2751360844,23672.0282441934,22377.8336290216,23960.7683672759,23692.7879920717,23671.1367349044,25056.3070620512,24778.7474573886,24504.7083616365,22525.0212304253,19889.4964749369,21666.1636511445,21023.1242863952,23094.4677635937,21931.7318724317,24304.6608642177,24065.3375775169,23600.8839030366,24291.873673642,23455.8489861175,22869.6246133378,20991.8406008886,22347.0213321434,21148.0166927028,24846.0527324005,24919.1946229425,24997.1667191738,26668.1334311283,26232.5058894436,26588.5704152421,25197.0815434536,20579.143831463,22324.4354048686,20694.2834526383,22825.6236926971,22983.7114620206,25869.0576678738,26651.1031083848,26767.5406496078,26402.3563929241,26043.2624794374,21959.9472528516,22864.7542578548,23162.1491501539,23393.643966362,25151.7906479843,29336.6332732941,26190.2719253857,26503.0220738263,27254.94791893,28307.8766471597
,73.1,20551.024994845,20295.9537559952,21353.6635200648,21312.3745664574,21454.9950873394,23687.7972675629,23203.5398374392,22514.6097471652,21448.1326910043,20568.5671558719,21957.399663887,15981.1001929841,22165.193060604,22143.2046641476,21148.6262858231,23592.6932484367,22303.277197776,23883.3794019051,23611.3157999981,23588.9382226511,24970.3199866842,24734.1699072843,24420.1344523394,22444.4057227466,19827.7924130248,21595.0626373814,20956.344355418,23015.4797626592,21857.2195443305,24227.0755728672,23988.2719787509,23526.9650121225,24215.4678715764,23374.8317443364,22790.8695162705,20922.1321494506,22272.7342133953,21076.8846807796,24764.1553778508,24837.357640197,24914.3600229315,26611.1491907294,26141.898919197,26521.9868848184,25111.2703357829,20517.9812287956,22248.2233740536,20626.9677526434,22745.6815006574,22906.2742821662,25777.1900470718,26561.7687928029,26676.9266629238,26308.1223435027,25948.6770276074,21888.4555899687,22785.3049620801,23081.5458299415,23314.1765817923,25062.4163547763,29231.823212138,26098.7601474703,26409.1683406262,27156.7679130507,28207.9310246392
,73.2,20482.4138202619,20227.2197652262,21286.1483727829,21238.8479550673,21411.6208847979,23607.1579002446,23121.5556876077,22436.2062876965,21376.3323202957,20497.239428038,21876.7793665305,15926.75522738,22087.8721614012,22078.1955543803,21078.170952689,23513.1132356404,22229.1123497489,23806.9895241959,23530.5658938573,23506.4584419335,24884.3848233257,24698.5390620048,24335.8133823897,22364.0796753365,19765.2745611008,21520.3415058513,20888.7147186008,22935.949778404,21782.8892112672,24149.8496738769,23911.4625763892,23452.9012944442,24141.3026776427,23294.5984928889,22711.6913933257,20852.0984085678,22199.0108343051,21006.1000097064,24682.141649547,24756.0785276469,24831.3563836545,26542.7395946967,26050.6381462927,26468.3846553399,25025.4926288356,20457.3211073282,22171.7675586557,20559.2748831441,22665.2898580392,22828.3844353713,25685.8152505424,26473.4076168361,26585.9786674831,26214.3826292109,25854.0763062953,21816.5839861028,22705.8607979495,23001.1216763445,23233.9039715345,24973.4237887271,29127.308364323,26008.0493830485,26315.2822705297,27058.6737846525,28108.2003045444
,73.3,20412.2508458826,20158.9071378014,21218.2296123707,21164.9393874071,21369.8644959397,23525.9755648551,23040.594198484,22358.3095374973,21305.1810712018,20425.4254029012,21796.5713985291,15871.5865816422,22010.1298084719,22015.2816705356,21007.8251949213,23434.0214031319,22154.9276655628,23730.7110004512,23451.1356950534,23423.9146982469,24798.6469290587,24668.677130847,24251.4774649363,22283.6328289572,19703.211557856,21446.4868479134,20821.010543193,22857.0393898245,21708.966862104,24072.1818882282,23834.7824693161,23378.2443924836,24080.5305898482,23214.7194223119,22632.8541504501,20782.2188447463,22124.6154378867,20935.8869062419,24600.794787902,24675.8008332678,24749.0775813242,26464.3844787024,25959.9428914812,26426.479301625,24939.6178107244,20396.0016714841,22095.0631340477,20491.7011465473,22585.664138081,22749.7428245717,25594.8015118739,26385.868420291,26494.6118267255,26120.3527853347,25762.7778647528,21745.4582356907,22625.9476395313,22921.0287662799,23153.980393434,24883.9935163267,29023.1775794577,25917.49672911,26221.6669739974,26960.6260898706,28009.2692409855
,73.4,20342.3288778236,20091.6845380083,21151.8257624771,21091.508355441,21327.2617975884,23446.3606677315,22961.351402005,22280.195845739,21235.5468464428,20354.9873112874,21716.6916491328,15816.7031486872,21932.6009946432,21957.1978855976,20937.6270863844,23355.7182276122,22081.2088326811,23655.8365435417,23371.990597857,23342.3225018807,24713.7987630515,24636.5232264352,24167.5752650736,22203.6610787178,19641.4866130274,21373.389607886,20753.2050949552,22779.1225662255,21636.5522990585,23995.0398879003,23758.7265872389,23304.2543560986,24032.7068095897,23135.8714550463,22555.0271728028,20712.513371747,22050.7482873428,20865.642361991,24520.3627285074,24596.8553251692,24667.7044693181,26377.1872331307,25870.0986470163,26394.9739390625,24854.8536211024,20335.1025810962,22018.9097547836,20423.7266191004,22507.0606934981,22671.636282985,25505.9795376377,26298.925469082,26404.3432455773,26027.0725753585,25672.5561783545,21674.7444075946,22547.0623722794,22841.3115800128,23074.1046214473,24794.572367203,28919.1323364645,25827.5400247657,26129.3628371592,26863.5057530158,27910.8866171498
,73.5,20271.7465995242,20024.9693560921,21085.7005315186,21019.1519947319,21280.3077241927,23366.7727704598,22881.9084554052,22203.1132480959,21165.9341788569,20284.9285823486,21636.9963946491,15762.5475430764,21854.8364619762,21907.2878290975,20866.9505603511,23277.4050609694,22007.443558842,23581.4706880528,23293.2831627479,23261.4315597835,24629.407389515,24589.8009659939,24083.4897135525,22123.7763188393,19579.3278172496,21299.8852581801,20685.6072171862,22701.5710131407,21564.4890200442,23917.9293782323,23682.4521175923,23228.9885919825,23994.4415097498,23056.5354540493,22476.1437522263,20642.7806353793,21976.9125496149,20795.2902991946,24440.2924386205,24518.335829533,24586.4335347823,26284.701957312,25779.4843578825,26368.7945290741,24770.0318879218,20273.3805559734,21942.4597936714,20354.9375500229,22428.4083424787,22593.1473792411,25416.1575013927,26211.7496378839,26314.1749351959,25933.8378328169,25581.8376951127,21603.8854540978,22467.8144115659,22762.4936797688,22994.5605977079,24704.8125296699,28814.9457984401,25736.9315257718,26036.632099119,26765.5898314305,27813.0323920466
